rear_left_wheel,rear_right_wheel
9.441387994830272,9.558939962647107
9.503990208430377,9.622872498154086
9.566148304803658,9.686449033745978
9.627826576905074,9.74950859365216
9.689052368761157,9.812232534767084
9.749635939024378,9.874560308780966
9.809960844665364,9.936384709248282
9.869778846809094,9.99777131493782
9.929179739347612,10.05870103759968
9.987997224889082,10.119154607091632
10.046516632180408,10.179136785299903
10.104617679518093,10.238628805571274
10.162206240756866,10.297866831777652
10.219436618581517,10.356576396662412
10.27625503435264,10.414970838879922
10.33250533598974,10.472955142108404
10.38843789043027,10.530435967074192
10.444018731643876,10.587358640714555
10.498998769100567,10.644001911842977
11.927423076734817,12.110163217742109
12.740853670188912,12.94930138847423
13.586752614765736,13.814458550326885
14.709951939851546,14.97429377884264
15.383274637411725,15.673690876564327
16.2316091212257,16.550030993176428
17.093203535103854,17.44632670984509
17.981073848667528,18.367549738054066
18.839104484767248,19.257667103592006
19.581697806959202,20.03134361997257
20.36153949381417,20.837829792573917
21.22174920852142,21.732612836879817
21.99652706877947,22.53853918378622
22.78090537753127,23.351361185830104
23.56185792862225,24.16655312794324
24.41732633749004,25.05558739806033
25.67060365302875,26.358119208352157
26.455048163651796,27.17069379164382
27.239400855987782,27.983557482887772
28.02011667694743,28.798666074147615
28.805533074478546,29.609990406813594
29.667007816240975,30.505455097273238
30.526294662532102,31.401243906145808
31.389150193921097,32.29575563233143
32.170848682554166,33.11095344209374
32.953263193620344,33.92390352030032
33.65872643073703,34.65620981858976
34.517243665144704,35.553628711554985
35.30386184829722,36.36437238629417
36.3972870555031,37.50507060419736
37.33287600778881,38.48032341081777
38.19362322950883,39.37613697671311
38.97297310313609,40.19184615103206
39.756244858859574,41.005373359373166
40.61269639718643,41.90335513983569
41.39233479233458,42.718570706448546
42.25272276412311,43.61434077111122
43.030681735967285,44.430997596916654
43.96657701097739,45.40813275711232
44.747201896392625,46.22362642502702
45.524642615341556,47.03924641150141
46.38249783098119,47.9348247045145
47.46891095034848,49.07990199649041
48.40442523361329,50.05827775084708
49.18185084432471,50.87565768163068
50.037876785432275,51.77157971629612
50.81689715365557,52.58825672970406
51.66767257977835,53.489035019522625
52.44792268619825,54.30143450477851
53.30257401184001,55.20066937713307
54.15560952499504,56.09633195853519
54.93319852466818,56.912233301753055
55.784918714341586,57.81292306214489
56.56177084725346,58.625382018206864
57.649239275353125,59.77040560442926
58.5782841796709,60.747636624769456
59.4341627505904,61.64546905324372
60.20735238597409,62.46411863915379
61.06370716863255,63.35774404820218
61.84215566578672,64.17504349583163
62.61716746917784,64.99195507890751
63.47449991438833,65.88522688595677
64.33119869066033,66.78419066370725
65.11064240450625,67.59400786154836
65.89280996983578,68.40721142681343
66.67244900556139,69.22354872679456
67.45496266871803,70.03109004575202
68.55242710043873,71.16993388416758
69.33637637279479,71.98020771614614
70.20100815289705,72.8701542083019
70.98657417365091,73.68300046365532
71.85374527506815,74.56979365976817
72.64251598792515,75.37983356965422
73.43132322104566,76.18999080098205
74.22057919321824,76.99680897623576
75.01098695931724,77.8055047285055
75.88087973105986,78.6939043385554
76.67351147770444,79.50072564881472
77.54481677874506,80.38864700651041
78.41708249590437,81.27458057263627
79.52893511978768,82.4022652810185
80.4026672539265,83.28808519248115
81.27724755213495,84.17243209081201
82.15228270363917,85.05681835514194
82.94863004600364,85.86088392647609
83.824658476802,86.74452354768022
84.62087829462959,87.54707610375895
85.49766321680394,88.43010761458825
86.45537722058506,89.39261687581728
87.33194570819171,90.2751059308556
88.12979349883977,91.07659439081435
88.92761486180821,91.87868841813575
90.12506310962034,93.08098118832788
91.00179832995771,93.96320186383964
91.79854955844573,94.76610495416571
92.59803012994844,95.56695425947713
93.39569441778517,96.36842032047375
94.27268803603434,97.25019335295093
95.07025263649334,98.05222437196171
95.95102468565085,98.9308838047373
96.7500457724517,99.73130433005446
97.62906675659472,100.611198793792
98.50683547744592,101.49218537035185
99.38482994041404,102.37337675883094
100.50115873601706,103.49422118712158
101.37836450461957,104.37617305399425
102.17591372645673,105.17733295961166
103.05231230079643,106.05884966723532
103.84920752206392,106.86059649125542
104.64621694401775,107.6614839841748
105.44207491658082,108.46398992451165
106.23893871771972,109.26591804345266
107.11407233320503,110.14795107457675
107.99064172193647,111.03033735429044
108.78735168564103,111.83222049886464
109.661389799494,112.71500239308222
110.93673997185887,113.9982657838966
111.73201045888149,114.80065188675582
112.60832286943479,115.6834460356712
113.40527274075451,116.48505597511286
114.20074246389625,117.28753494589598
115.07768888038275,118.17022168747162
115.95346368808818,119.05141841506884
116.82997095202825,119.93408254789225
117.62772142013708,120.73611018220156
118.50425910129262,121.61707197871836
119.30229581823865,122.41874108847674
120.18034491456558,123.29944868097868
121.29752335128109,124.42075053014396
122.17748413630764,125.30033187516082
123.13419953549902,126.26055211572661
124.01429795484222,127.14028650921016
124.8924860016648,128.01945440140042
125.77176242230226,128.89921730100804
126.6530471198251,129.77718291545924
127.61056085905763,130.73664409601244
128.49216269418363,131.61396711051816
129.37130416231813,132.49178125853953
130.25184154928527,133.369927669888
131.13311901234584,134.2467217503242
132.25175501625506,135.36456003589467
133.1343588985842,136.23981289906828
134.0128259916436,137.11776316412644
134.89413240502358,137.9940634956078
135.77537031185958,138.8692771319503
136.57479627333186,139.6677390322045
137.61556511799216,140.7021067808689
138.49338785387155,141.57956916202383
139.45392746871366,142.53626686872977
140.25379992835744,143.333581385026
141.21442514312108,144.29074838765132
142.414860116705,145.48402283382913
143.2943364328464,146.36136617558452
144.17465048451646,147.23483038947498
145.05347253526875,148.11305284472428
145.934908304895,148.9886514926667
146.894817088874,149.94325131491726
147.77540495553527,150.8204465413224
148.57627709034847,151.6161538339872
149.37765977791938,152.4116248481459
150.17741996346675,153.20986947114517
151.058630239176,154.08387217755342
151.93852746455076,154.96125599020826
152.73887376369535,155.75769673750509
153.93994311740815,156.95192816501964
154.74030755740557,157.74999922329778
155.54109267490585,158.5465589432304
156.34092001230013,159.34522216216857
157.1411575396838,160.143483247918
157.9409001374399,160.94078180411933
158.02082517378946,161.02071930879697
158.10086946998797,161.1005956038935
158.18103041987433,161.18038929531573
158.26112981096875,161.26026918914374
158.82095270205392,161.8200691497426
159.62089663184236,162.6183191231152
160.5010258109878,163.49616617403595
161.3013561761315,164.29545635861248
162.18086114844147,165.17462642080358
163.0608783738136,166.05352006312384
163.86058797322607,166.85310425268648
165.06006148517244,168.05314478555346
165.93903818215645,168.9334927739143
166.81821185304898,169.81377858400043
167.61823047095191,170.61400238130304
168.49726308855597,171.4949707895047
169.29554344894433,172.29617167529412
170.09420608420453,173.09736712124914
170.97245590826967,173.97942341812623
171.7708553581763,174.7808627190342
172.56868995397397,175.5824919435117
173.36648106606293,176.3845759638035
174.16509852126177,177.18622109816297
175.28272328181197,178.30793549046058
176.0797557874405,179.1103787010497
176.95777779200597,179.9924985596582
177.83662577182454,180.87335270447667
178.7146092430184,181.75466322643655
179.5126309279591,182.5558937870512
180.31041640487666,183.35773195494824
180.39010191590802,183.4380615030232
181.18818607481325,184.23949726163016
181.90553871831898,184.96075647032026
182.70326977155733,185.76185493936708
183.50146059180042,186.56345739519114
184.298491945844,187.36477006938065
185.17521993093837,188.2464229911706
185.9728161283946,189.04786644879297
187.0889831403475,190.16969628678586
187.88640610157336,190.9707856102072
188.76329900418156,191.85160455628542
189.56064879533162,192.65260783690988
190.3583502928425,193.45341004405512
191.15535428768897,194.2541260086387
191.9528849756237,195.05466072948226
192.75064547273928,195.8555988295214
193.54817084751244,196.65624531793858
194.4246387159948,197.53714042641846
195.22189250693398,198.33823682426188
196.01959640228003,199.1388838115449
196.8170477762666,199.93927047151146
197.9339590849444,201.06013872941617
198.73139891144584,201.8599933632679
199.5294969525153,202.6608887470012
200.3276077710571,203.46097002063252
201.12483598915375,204.26067744094857
201.92357010437115,205.06128044052147
202.72196603150286,205.8618160123888
203.6000269187582,206.74159693921015
204.4790991416271,207.622013495412
205.27642367960362,208.42263474017588
206.15512673461987,209.30307851073718
206.95470498994706,210.10259439112582
208.07218716025582,211.22254461707135
208.9521234256664,212.10263788398237
209.75066105968943,212.90113376795213
210.63022079286665,213.78111098066094
211.4311037592935,214.57959512256807
212.30931402089556,215.4585012967127
213.10967229741314,216.25766005185218
213.9898356346371,217.13550667205791
214.7883823475157,217.93528410063075
215.66901247241486,218.81381912256703
216.46887994343126,219.61163027083026
217.26891119151546,220.4100137963886
218.54921335109623,221.68719651683128
219.4302517558019,222.5646059165076
220.23250317579203,223.36082761162652
221.1122577737383,224.23935583130591
221.99257644816166,225.11748593317466
222.87234157000597,225.99473105946444
223.75231394261186,226.87297266688938
224.63430221274152,227.74875129488302
225.43372192285074,228.5480161519714
226.31408390785484,229.42550371157856
227.1945878216001,230.3017357737753
228.07533631941945,231.179637040214
228.95675655350107,232.05477606293
230.15669478134637,233.25169480439402
231.03812667594758,234.12752623892035
231.91775441193764,235.00363524898282
232.79859716987872,235.88077443323814
233.59764603777091,236.6778038675651
234.55957761232162,237.63493873614854
235.4387226079384,238.51312901612977
236.31835944701524,239.3910906019245
237.19818298899875,240.26992659684197
238.07726380262005,241.14638378211149
238.9580068201502,242.0249041431959
239.75776367345048,242.82270560217248
240.95786990560129,244.0189875390725
241.75814854722168,244.81696221645598
242.63692161244867,245.69428517649314
243.43739227894756,246.49333438495978
244.3176411230803,247.37008567091794
245.19644379268595,248.24832364740246
246.0772485730032,249.126662046828
246.95633639125404,250.00461720142917
247.7565590992146,250.80338974955006
248.55592687704666,251.60247854604734
249.51615805422546,252.5600063821801
250.39517486466423,253.44008203077297
251.596161151747,254.63695620471526
252.3949398268646,255.43806301612284
253.27522511613972,256.3168729323415
254.0729039074753,257.11791778384605
254.9483695063575,258.0020491254101
255.74840855261144,258.80194539401725
256.547912102482,259.60189560906053
257.3461738203477,260.40261213642066
258.2221578426405,261.28616204848174
259.0997507036151,262.16853294783084
259.898439232259,262.9691242004854
260.77788653047895,263.84861779469117
261.6565367204577,264.72979917756817
262.77487342478224,265.8510492365507
263.653475556476,266.73135969803104
264.45322180124595,267.5314871273685
265.25345976250344,268.33166299153595
266.133361866977,269.2112467965361
266.93334483600137,270.01048033799043
267.7335167586134,270.810301075731
268.53407582693444,271.6102170420841
269.33442312680484,272.409341450139
270.1346670127699,273.2084606248136
271.0152967672522,274.0882270973248
271.8162677801267,274.88771326163015
272.93632580381944,276.0068172032833
273.736889560509,276.8061345136629
274.6175311912993,277.68612737490156
275.418001317055,278.4855410669016
276.21777911037896,279.28510864989
277.01796709966794,280.08497145914924
277.8186908610832,280.8847687517672
278.7784091286992,281.84464377104223
279.5779594361203,282.644497972607
280.45737919002977,283.5250486722272
281.3369773194016,284.4056281400596
282.2157011238813,285.28575071809973
283.3341167151558,286.4066296123486
284.1329086528761,287.2078790563432
285.0102414255514,288.08920153385765
285.8883408919691,288.97015178998396
286.6862890069805,289.77161288186915
287.48415852788514,290.5733404646824
288.3610453110844,291.4550717851858
289.2377806344987,292.33657335689725
290.0357984173401,293.13815356280514
290.83309043270356,293.9400010459991
291.70884789191837,294.82190930816574
292.586233187981,295.70372302005575
293.8604696739983,296.9868530199289
294.65832129842227,297.7881809368413
295.5349288950308,298.6703971862046
296.41205067835347,299.5520503633311
297.28912530528675,300.4334729556312
298.0857769377612,301.2340730385941
298.96300910520114,302.11540805866645
299.7609011984115,302.91706209971125
300.6377566655388,303.7992172695572
301.5154756766348,304.6801477796203
302.31330313694696,305.48180369506593
303.1906898289295,306.36382936531237
304.3877310318293,307.5651140571669
305.1859957936487,308.36638180950155
306.1441451816712,309.32753451461423
307.10263797599066,310.2885733681188
307.98243475290803,311.16770688711125
308.7814486839084,311.9683162174697
309.7407352676038,312.9288345733677
310.6198295782982,313.80826740380223
311.41970573808163,314.6082694337178
312.29943852036456,315.48822319655176
313.17918998152817,316.3675378438721
314.0591773014494,317.2468450997681
315.1799455614684,318.3652747173942
316.0605846828408,319.2442085211287
317.02115952070614,320.20206249334535
317.9812578499451,321.1612806506111
318.86204703256766,322.03999225405653
319.7422986379692,322.91867643546897
320.6229337262462,323.796886890256
321.5042241864979,324.67554146534565
322.3857072262926,325.55282183738115
323.2662545371939,326.43091446972096
324.14643412273006,327.309860450049
325.02487727409306,328.19042834747563
326.306065078875,329.4682381555348
327.186089586227,330.3469712355967
