rear_left_wheel,rear_right_wheel
12.475272106100121,12.846596777090312
12.541191187114787,12.914644364213547
12.607116961600742,12.982703359994506
12.673051777423453,13.050765178408522
12.739015483481364,13.118813551425948
12.804980676475838,13.186875243753686
12.87095510261635,13.254944067859814
12.936934248258913,13.323018704015698
13.002933411231137,13.391084223158128
13.068932751270298,13.459158424382933
13.134952228608473,13.527224778373121
13.200967411611241,13.59530086056639
13.267005803758515,13.663361861225894
13.333038617981579,13.731429525414846
13.399096599459195,13.79947806388326
13.465140947269184,13.867538147119038
13.531203510761411,13.935581470681358
13.597256857179438,14.003629035706417
13.663328596474763,14.07165658689063
13.72938409121492,14.139691002776761
14.916507867991353,15.363074124146102
15.904664850714676,16.382267904289584
16.56470986365578,17.0624115501131
17.487532169506924,18.01534173805193
18.14641818194438,18.695043659050413
18.805787999923833,19.374970843402316
19.5304755183383,20.1244081042572
20.18994174390162,20.805412764625675
20.84931741132125,21.485517291478036
21.50679318027656,22.16638872020747
22.16460590992789,22.846808245883295
22.88983806242497,23.59592504653435
23.61319115556883,24.34563688123159
24.27056618937403,25.026370818779885
24.928699866028115,25.70709083386323
25.586059630956175,26.38911103218373
26.572648225056234,27.4119864711175
27.22987719490027,28.093472042951316
27.951502690339826,28.843643428623828
28.739828200283004,29.661996769634413
29.396796023813234,30.344610725452462
30.11797043362573,31.09512066596225
30.773885879228704,31.776927966710186
31.42995216817954,32.459231507116904
32.01949423879415,33.07418046813052
32.740824057058354,33.82537874241344
33.39628464063101,34.50808010775157
34.05083539110521,35.19143132104544
34.70564787739542,35.87441957777496
35.55757403086561,36.76271910176903
36.21148747526229,37.446028760976795
36.8657604164609,38.12888131499862
37.5206421814696,38.81155179141386
38.174133060129336,39.49578008859761
38.82831614510402,40.17939379165953
39.548093074777185,40.93124335195057
40.20091633419634,41.61523212385714
40.854563150352234,42.29871742645704
41.574458839720506,43.050420251129246
42.29259955469356,43.80295028141598
42.94611063411146,44.48649049369528
43.86159626244753,45.44269285544824
44.51430335739378,46.12625898222264
45.23314166829356,46.87806495064165
45.88741012266267,47.56169645554144
46.67115472879614,48.38191428014783
47.324499660071496,49.064756062464
47.97854330382484,49.74786491703731
48.69752290819532,50.49970990806913
49.416991175393115,51.25118230923724
50.071448486582334,51.93376201932435
50.79067316229254,52.68496098320942
51.44509710638413,53.36807615863086
52.42689845422464,54.391298427672496
53.08077045191686,55.07367849299206
53.80056858543264,55.8236375164813
54.45620476345138,56.50567924698589
55.17656421694672,57.25653884214878
55.897604478470356,58.00679789862845
56.55347985817749,58.68810855176254
57.274890774241456,59.438406949988085
57.93134802268322,60.12033628661883
58.654775579143404,60.87057839398415
59.31115640616615,61.55211740356535
60.03267660396524,62.30020763999689
60.953371932858694,63.253593706474796
61.6765120093208,64.00310817219075
62.334015423333916,64.6834650580299
62.92608633507638,65.29527079588492
63.584235995390294,65.97570105637212
64.24286518185909,66.65609411274467
64.30874285250884,66.72414385987533
64.37469445332593,66.79214664667805
64.90202766828163,67.33598540914114
65.49441593298019,67.94736308139414
65.56025645892032,68.01526231157973
65.62603975518341,68.0832218953417
65.69189995497081,68.15112171515003
65.75771349151938,68.21908410562364
65.82360592041074,68.28698901283458
65.88944881723246,68.35495965870628
66.21907042609557,68.69470552007097
66.28499732385464,68.76270874264077
66.35099631190323,68.83066135662716
66.41693989703077,68.89868413697091
66.4829670249318,68.96664472741834
66.54894576245606,69.03466655953366
66.87915778091546,69.3746109898941
66.94519567011803,69.44262523553621
67.01130814658715,69.51057519976392
67.07734472285433,69.57859758373043
67.14345129996386,69.6465536581832
67.20950307419864,69.71456328585016
67.5397331616125,70.0545330211006
67.60570956927674,70.1225587034234
67.6717510364517,70.19050916715472
68.19969140066232,70.73403582204263
68.26564296158405,70.8019646993859
68.33167652150347,70.86981447231398
68.85981695659942,71.41284943769045
69.78470272803754,72.36345865735709
70.44590658117426,73.04250573132076
71.10767104583498,73.72146230852383
71.76924093896373,74.39973050140743
72.49709833972679,75.14609606460003
73.15958941913885,75.82466046191259
73.82276991311257,76.50327131704162
74.55155775546942,77.24909669434412
75.21363619265483,77.92615795528464
76.07577097332484,78.80670942628416
76.93890105269914,79.6882764958513
77.66897626806247,80.4331282745364
78.5981791785754,81.38010222369684
79.32883188226609,82.1251064294495
79.99387587036954,82.80245365165587
80.72510514765573,83.54655979458025
81.38944178803823,84.22258206747104
82.12085097661284,84.96659067382195
82.78703707845713,85.64293198593796
83.51953952809376,86.38678371886643
84.25127774878155,87.1296022122614
84.91681478401635,87.80463965557252
85.58310714901285,88.48043009058695
86.31664199191198,89.22382335261871
87.24961609961792,90.1686160544279
87.98247122952687,90.91079994632031
88.7164966901938,91.65326081189464
89.45102960468674,92.395792066342
90.1182676519919,93.07005966356006
90.78545291089523,93.74354507433486
91.45290034745975,94.41756835775968
92.12101440804709,95.09220023056055
92.78927717274034,95.76654375162622
