front_left_steering,front_right_steering
0.04719506872291657,0.04720725511407409
0.04776823971506783,0.047780361770711544
0.04711414313916329,0.04712654349656553
0.04728002632376249,0.04729236044502727
0.04685697256041177,0.0468692847444947
0.04701182257720582,0.04702424939934691
0.04646828757518229,0.04648100546419265
0.04659917939058289,0.0466120151420375
0.046226763996150666,0.046239580916986434
0.046547506655071125,0.046560472592392266
0.04571825324341283,0.04573142827964194
0.046039922439112146,0.04605335428399826
0.04518986023544347,0.04520342596827476
0.04562786846784572,0.045641609884608414
0.04460363148110247,0.044617506473510815
0.04526298974549636,0.04527708975708489
0.044444111268509445,0.044458357138239535
0.0448447828326346,0.04485920772324281
0.04397337321157835,0.0439879031664141
0.044588962644680485,0.04460364262529115
0.04769492496184213,0.04770897325455081
0.044757394374932424,0.044770136249792536
0.0495207071245467,0.04953330345860163
0.04761808311088789,0.047631902052941655
0.04538250690637735,0.04539551539723696
0.050956100951315975,0.05096932998724668
0.04978990715969012,0.04980467103445285
0.04815627905199715,0.048171244879049446
0.046349471069214054,0.046362948194469844
0.0519014136897189,0.051914866460550435
0.048713656613316836,0.04872638955325215
0.047460227979797764,0.047474119099242706
0.05369533893194767,0.053707978693188
0.052051612999942876,0.052064379697859486
0.05038050111530179,0.0503937775549641
0.056512287233950076,0.05652747393655755
0.05234307015383877,0.05235766253760854
0.05883168924896154,0.05884575617833132
0.05786458435667807,0.05787757414075401
0.055392702631599455,0.055407156244865696
0.06227745001161278,0.06229076806145972
0.05876235515374528,0.05877537837803004
0.0565191626531556,0.05653348191871821
0.06363725525186226,0.06365341295676075
0.06258925352425049,0.06260594630460581
0.06048943058781475,0.06050494598119727
0.05758005731706195,0.05759199376225599
0.06499851510980026,0.06501230865977092
0.061098418202202964,0.06111329105719232
0.06866817246520185,0.068681990471541
0.0659032515897815,0.0659170724965561
0.06378987542425385,0.06380635337894702
0.06134368129415879,0.06135993183352806
0.06785664673335123,0.067869244679998
0.06541013714092614,0.06542556788836329
0.07016791865422789,0.07018223821451652
0.06928112205538106,0.06929518365961318
0.06674716418054238,0.06676384114563749
0.06426570666040998,0.06428117809539913
0.06990883550034344,0.06992353000736795
0.06714998699094021,0.06716627526055063
0.06365057249357164,0.06366609722679417
0.06916919052790682,0.06918601065774688
0.06397155424655576,0.06398693494876273
0.06914365258188582,0.06915984560603405
0.06665156393387939,0.06666651074554686
0.06347516545865606,0.06349020470072375
0.0682120183933872,0.06822694766538895
0.06765635474942933,0.06767125482070302
0.06211730084753775,0.06213046647897347
0.0669444668739132,0.06695935549307208
0.06646607485000189,0.06648226440680016
0.0638642822609885,0.06387661603479966
0.06410624475620619,0.06412140595309701
0.061392327715273254,0.06140602718627175
0.06123234761145646,0.06124948796319529
0.05837471954843565,0.05838972113199237
0.059231919892048346,0.05924659684596545
0.05937291228220154,0.05938488836683398
0.05705799138346457,0.05707129387867038
0.056600507450827564,0.05661264797541321
0.05442564590438703,0.05444252356324952
0.054436406026429296,0.054452661807832925
0.0571481517215382,0.05716318920845964
0.05165169730106722,0.0516679308930712
0.053359811196329154,0.05337533387085802
0.05358643355166315,0.05360108142824682
