timestamp,x,y,z,qx,qy,qz,qw
1740924396.95599,-0.7970013957654843,7.667988828890479,-0.005105922677800134,-4.044083176496511e-06,5.700841469336875e-07,0.9691697212218217,0.24639409783949154
1740924396.9676194,-0.8013957781229462,7.670374024252404,-0.005105923444091692,-4.042951730531954e-06,5.707006842343108e-07,0.9691735082152863,0.24637920155119322
1740924396.9745007,-0.8057902312521117,7.6727590899858376,-0.005105923933517442,-4.0418939775519706e-06,5.708944663465851e-07,0.9691772880698422,0.24636433238787575
1740924396.9862018,-0.8101847576373705,7.675144021445543,-0.0051059241178489645,-4.041065295003563e-06,5.702011997898655e-07,0.9691810675479284,0.24634946375018274
1740924396.99738,-0.8145793543599676,7.677528823925676,-0.005105923985320088,-4.040264212118394e-06,5.695531725316869e-07,0.9691848395188138,0.2463346236935502
1740924397.005366,-0.8189740226321193,7.679913495123964,-0.0051059235412790616,-4.039697973961171e-06,5.683194772143381e-07,0.9691886074726103,0.2463197984910281
1740924397.017989,-0.823368763803619,7.682298032463984,-0.005105922807741581,-4.039341007165428e-06,5.66763071818294e-07,0.9691923751206307,0.2463049735417318
1740924397.0258443,-0.827763574924806,7.6846824412764425,-0.005105921822564946,-4.039096211940631e-06,5.654191010149662e-07,0.9691961351500452,0.24629017762302502
1740924397.0350933,-0.8321584587488342,7.687066716372584,-0.0051059206369686305,-4.0391842850783004e-06,5.635813405496429e-07,0.9691998948757786,0.2462753819531033
1740924397.0457695,-0.8365534137679683,7.689450860372125,-0.005105919312599072,-4.039421611915735e-06,5.620738004534271e-07,0.9692036506178502,0.24626060101526517
1740924397.0543392,-0.8409484413881589,7.69183487050279,-0.005105917917875152,-4.039920187247642e-06,5.605431670950107e-07,0.9692074061405366,0.24624581999639739
1740924397.0654016,-0.8453435370436375,7.694218754959289,-0.0051059165238919735,-4.0404882020395716e-06,5.597548310361982e-07,0.969211150061002,0.2462310837014511
1740924397.0744007,-0.8497387034641558,7.696602508465947,-0.005105915199685701,-4.041360736709751e-06,5.587473589282609e-07,0.9692148898777928,0.24621636262144156
1740924397.08423,-0.8541339421014156,7.698986128054141,-0.005105914008133178,-4.042357810412916e-06,5.580723896256344e-07,0.9692186296320505,0.2462016408505807
1740924397.0967627,-0.8585292497835555,7.701369619262128,-0.005105913002885321,-4.0433099418681565e-06,5.581508956239488e-07,0.9692223615413239,0.2461869490277649
1740924397.111049,-0.8629246277824977,7.703752979430276,-0.005105912225264242,-4.04434205253596e-06,5.581651060207694e-07,0.969226089407599,0.24617227218958812
1740924397.1180677,-0.8673200775084013,7.706136205632383,-0.005105911703396998,-4.04532916611485e-06,5.582087100025005e-07,0.9692298172635312,0.24615759446059302
1740924397.1291926,-0.871715595639341,7.708519303685166,-0.005105911453128331,-4.046069475663532e-06,5.586796998319289e-07,0.969233537022964,0.24614294768136652
1740924397.1439764,-0.8761111834523575,7.710902270961374,-0.005105911478789055,-4.046691277082943e-06,5.587483965695824e-07,0.969237252539114,0.2461283166840864
1740924397.148569,-0.8805068424048818,7.713285104538416,-0.005105911774860861,-4.04708999228608e-06,5.586078060330675e-07,0.9692409679166032,0.24611368530700523
1740924397.1600642,-0.8849025522253021,7.715667841647312,-0.005105912328018936,-4.046711943304497e-06,5.603585220455463e-07,0.9692446322590433,0.24609925400200236
1740924397.1675074,-0.889298332039178,7.71805044694856,-0.005105913113147675,-4.046871178513918e-06,5.589000876226334e-07,0.9692482962395753,0.24608482322156922
1740924397.1793692,-0.8936941789220729,7.720432925780389,-0.005105914095967307,-4.046431094563865e-06,5.587821730687692e-07,0.9692519526511152,0.24607042135395854
1740924397.190937,-0.8980900942430968,7.722815275686499,-0.005105915232224839,-4.045733306005e-06,5.588291601692945e-07,0.9692556052435403,0.24605603363319123
1740924397.2062497,-0.902486077946748,7.725197496899627,-0.005105916467983251,-4.0447862294606865e-06,5.591574336508971e-07,0.9692592540131405,0.2460416600765355
