front_left_steering,front_right_steering
0.0880385064527589,0.08293305733961809
0.06975837889773295,0.06650876003935746
0.08320022873229949,0.07862395803333566
-0.005059181533736634,-0.0050452343719031845
-0.005059184904535385,-0.0050452572761727765
0.044514061536399474,0.04316574819618779
0.044514062338249616,0.04316570405107889
0.05932037134864654,0.05695377024844994
0.06268215881279282,0.06004639733203909
0.05182136808948368,0.050004633847751556
0.046241772456557584,0.04478872130934697
0.05385449679637411,0.05189539447124769
0.053474793318788905,0.05154225087616293
0.049336698093770615,0.0476878383326369
0.07266657418950029,0.06915115370362024
0.08816697567096021,0.08305164977424973
0.06629629225441569,0.06335768154972676
0.07955903681386545,0.07536708699417272
-0.0036319921930658694,-0.003624363758097715
0.052209974631061584,0.05036873369261485
0.08295881035283248,0.07841246749079822
0.049704338476320054,0.04803297968029785
0.055253932764559366,0.05319625880348777
0.10005317175820672,0.09352066184633667
0.053443630813007736,0.05151693098635235
0.0642539084778253,0.06149009291079288
0.08953546430521797,0.08426548148965729
0.09074657589913038,0.08533764886562256
0.059483328625209886,0.057106201313143146
0.09734604426750337,0.09115094538643387
0.06338470053053324,0.06069305411771886
0.06627642510855036,0.0633397317753932
0.10161671336180422,0.09488647420083662
0.10352671975609518,0.09655050254260011
0.07136833410439358,0.06797533687238833
0.10484520665818309,0.09769672217543146
0.004502269613082532,0.0044871119385963
0.05646504680789377,0.05431914746640665
0.07938835571948832,0.07521558799555894
0.07226067015120563,0.06878580771737841
0.057697791454770275,0.05545899086975492
0.07806474876463465,0.07402596989704069
0.05737606877974866,0.055161538929309195
0.07929160771154109,0.07512842999291447
0.05876589380973307,0.05644500926189622
0.08249923577516416,0.0780026306813264
0.06111565905598759,0.05860961871065573
0.062461399253488814,0.05984629243509154
0.08925139303834051,0.08401379325684832
0.05992374733481842,0.05751222730379624
0.09144670638048691,0.0859567648428543
0.06264442388411062,0.060014036437022966
0.09535444651196734,0.0894017911687639
0.06578113075344572,0.06288719633670325
0.09323195431982079,0.08753254827278756
0.06899467994541464,0.06581836683327591
0.0995188172823811,0.09305383346010565
0.07161367962338439,0.06819798081944839
0.10221164072906763,0.09540500638222671
0.06807129291655745,0.06497701372735953
0.11043429691860673,0.1025348407007991
0.07789085799515583,0.07386808116969323
0.11343523894903829,0.1051182615035069
0.07453357258911986,0.07084090070793092
0.03123499177511313,0.030563911676345867
0.05842398194206755,0.0561278850746989
0.07978941058481759,0.0755736024002287
0.05972328764142443,0.05732614542666781
0.08160811870577867,0.07720362462856567
0.06027403176878554,0.057833360346962515
0.08626070217689819,0.08135610724655873
0.059470629980829415,0.057093028436607796
0.08895541586546507,0.08374962746238257
0.062130309094952985,0.059540333236183685
0.0920126229414624,0.08645501281162993
0.06138733879344205,0.05885739226342679
0.0925972010045566,0.08697099162176425
0.0646621624760737,0.06186183289175684
0.0939454759061853,0.08815972698004515
0.06871244150537947,0.06555969062706701
0.09935235097995498,0.09290648687383118
0.06818916311331158,0.06508287951018765
0.10406731057819485,0.0970189221355886
0.09716654455032003,0.09099117166056292
0.0693684897187028,0.06615636391369328
0.07837155548854469,0.07429869357760666
0.11415977608843786,0.10573886925378595
0.11185048211303084,0.1037532475044518
0.07541341325666462,0.07163361700764437
0.08512755493018087,0.0803454887577022
0.12651122552357386,0.116260195027861
0.003993324624762984,0.003980513829763055
0.08627543147318928,0.08137106974071351
0.07898281974525379,0.07485092242613867
0.060755384765608156,0.05827811549328299
0.06864694337012978,0.06550231560631481
0.09039060084919903,0.08502276837883471
0.0646485649462134,0.06185136506769062
0.09107447933033974,0.08562763831262199
0.06227832974058156,0.05967785873456233
0.09093616159902762,0.08550517536848012
0.09016720712444126,0.0848246439214222
0.06564531570423782,0.06276290639510851
0.10409109976737074,0.0970413513866033
0.07133863179685562,0.0679482852160751
0.07676694384986504,0.07285638640805203
0.10679176738638319,0.09938551452664868
0.07567535667548775,0.07187201507511354
0.11058517829519676,0.10266472645441116
0.07883543667229898,0.07471706946054901
0.11506917873980083,0.1065206156721441
0.08297244040786644,0.07842372199770598
0.11748677393359408,0.10859017183525044
0.12051130631735596,0.11117080731504547
0.0003549968780296453,0.0003535964098064781
0.06508690146450746,0.062253046420948976
0.09065395366390927,0.08525617518032469
0.08606454708454958,0.08118339712861733
0.06356845235455921,0.060862080516482564
0.07009910948139186,0.0668235377674602
0.09235218101793397,0.08675676567421853
0.09025372112459973,0.08490157491443107
0.12342186224270524,0.11364539237836091
0.0646296661609885,0.0618363371936228
0.07366018359038837,0.07005384212627863
0.1812210170876812,0.16099631078735843
0.06598942210334244,0.06308033412885816
0.15836723811121697,0.14266952437604896
0.08981029699912199,0.08451170917605211
0.0636686276188215,0.06095553716431734
0.07920860322520692,0.07505723850143031
0.05869498845734786,0.05638217789012323
0.14340471447248934,0.1303973753615182
0.06334957770624414,0.060664094478839914
0.02693280994632241,0.026433769893513315
0.0563101084896398,0.054175426409400984
0.0730332984255635,0.06948872206592593
0.0836835087534511,0.07906360859292771
0.04947587568542522,0.04782158713104234
0.0308062699303151,0.030158177510238637
0.08657688845480083,0.08164224609071713
0.0971679752621939,0.09099764046610215
0.06753833387448216,0.0644956508321517
0.025859084445319258,0.025400992451008797
0.054532098473739854,0.05253092937044368
0.0675195031683482,0.06447832249129082
0.07841150433127764,0.0743404749218044
0.0067614362488312985,0.006730881172302361
0.005852493793350622,0.005829656486855406
0.045276524590278644,0.04388743540780293
0.04782993880087405,0.04628232120847642
0.05704370073958165,0.05485620199720387
0.04114202006587009,0.03999168030492761
-0.010078618508674975,-0.010007311689247622
-0.019749382727433318,-0.019479108380093813
0.03475409182337996,0.03393018115006363
-0.009388184073889416,-0.009325422435358277
-0.007516161285636702,-0.007474814479498271
-0.01737014194960329,-0.017159001652151673
0.039370123983697436,0.038318391244193784
-0.015383989472951054,-0.015216013014198282
-0.03120563086149941,-0.030533731260832475
-0.002241088437513472,-0.0022337875302005372
-0.023151187150834307,-0.02277779416834047
-0.031480367402991316,-0.030796516816152142
0.027367239096136142,0.026858014067508762
0.03082370085435171,0.030178666728264858
0.020014818770910825,0.019744163607569476
0.02626061234649546,0.025790750171638344
-0.026288428032491762,-0.025808780583028934
0.03329388786855647,0.03254055226868502
-0.021850121650364596,-0.021516546019505256
-0.03413618758317716,-0.033334458604496575
0.0023840400848338383,0.002384796994839178
0.02164792978226293,0.021329904803232047
-0.029029036979070444,-0.028445253297002537
0.0029038097462472656,0.0029017336736805177
-0.016203513030089045,-0.016017634088915322
-0.030366255686562926,-0.029729213416997524
0.023277773844799565,0.022909045204035472
-0.015069338305774505,-0.014907442800708104
-0.03321137411551289,-0.0324512948983573
0.027606307288225995,0.027087283575985666
-0.018486974248165478,-0.01824643258162517
-0.03690696317919295,-0.03597220126486178
0.03622419066718807,0.0353341306167021
0.02390242876671289,0.023515165538831262
-0.013258351022978676,-0.013132718557192113
-0.024384808279176884,-0.02397143718812167
-0.03192972852828868,-0.031226322414506846
0.03140830589291399,0.03073744824696334
0.03065634878780754,0.030017321452520562
-0.037574688713948756,-0.036606075121715875
-0.016284059287228647,-0.01609464505765068
-0.023734660812844144,-0.02334022771055544
-0.04025463417150066,-0.03914538606244289
-0.0189957896918993,-0.018741441454371177
0.03311831633923967,0.03237365831250383
0.04053361924329346,0.03941947219182573
-0.021566632677501918,-0.021241921274963715
0.035614570261454315,0.03475402610239531
0.028119448104252154,0.0275807893936193
0.032952685998778986,0.0322148477392199
0.1634560526315041,0.14679610121576037
0.0315372222745105,0.03085823406576349
-0.03491094205146128,-0.03407554638801891
-0.019888451674340057,-0.019611461282930343
-0.02954244845580023,-0.028941823739883077
0.0425990607162281,0.0413695526646185
0.015372074954763892,0.015212146543309046
