time,x,y
0.6201033592224121,9.065185706498797,0.2265172671691198
0.6298420429229736,9.064914411792913,0.23150770976354404
0.6416873931884766,9.064640482787535,0.2364984282031148
0.6495206356048584,9.064365505681472,0.24148954582476376
0.6627144813537598,9.064089491139198,0.24648108111083888
0.6694118976593018,9.06376193227583,0.2514673123193405
0.6790013313293457,9.06341641313796,0.2564519515317678
0.6887466907501221,9.063067820917862,0.26143702517564327
0.6985774040222168,9.062717773229513,0.26642231409861067
0.7093818187713623,9.062366638073616,0.2714077480768031
0.7180392742156982,9.062014449450764,0.2763932540443203
0.7299783229827881,9.061661228828134,0.28137876466435086
0.7391741275787354,9.061306983667839,0.2863642086410357
0.7517015933990479,9.060951711396283,0.2913495106029931
0.7583982944488525,9.060595399309369,0.29633460553669866
0.7685451507568359,9.060238028235048,0.3013194449962613
0.7815568447113037,9.059880605161283,0.30630413206013596
0.7916042804718018,9.05952348280658,0.31128871916150086
0.8017334938049316,9.059165345588964,0.3162731902090636
0.813852071762085,9.058806025664069,0.32125756563782776
0.8228700160980225,9.058445570752292,0.3262418658958617
0.8372025489807129,9.058083819613662,0.3312260624798544
0.8441236019134521,9.057720116686426,0.3362100816390156
0.8551137447357178,9.057354784793738,0.341194039044184
0.871314525604248,9.05693669999837,0.34617167884896805
0.879185676574707,9.05650649207615,0.35114829620619376
0.8878879547119141,9.056068202065276,0.3561239991461983
0.8962662220001221,9.055625809224475,0.36109991470849967
0.9064071178436279,9.055180876080941,0.36607608139222475
0.920097827911377,9.054737449024287,0.3710529543142027
0.9279336929321289,9.054292905695997,0.37603016887607005
0.9362361431121826,9.053847283641032,0.3810077070633549
0.9484841823577881,9.053400558236872,0.38598555958508585
0.9545083045959473,9.052952766414755,0.3909637201380865
0.9632318019866943,9.052505083051127,0.39594230860359103
0.9721019268035889,9.052056855192351,0.4009212261354329
0.9835667610168457,9.05160377095097,0.4059001394804336
0.9937877655029297,9.05115441343921,0.4108796130378536
1.0085699558258057,9.050702809763488,0.4158590882287899
1.014894723892212,9.050248332489263,0.4208384225851092
1.0238609313964844,9.04979369669997,0.42581755978024116
1.0364971160888672,9.049339938581445,0.4307965074485997
1.0445003509521484,9.048883097249485,0.4357750327573833
1.0661237239837646,9.048429307766831,0.4407533565712919
1.0684864521026611,9.047972083659353,0.44573075664094475
1.076812982559204,9.047463166370635,0.4507009921772583
1.0871758460998535,9.046928534001815,0.45567074616199904
1.0960893630981445,9.04639193368231,0.4606398784626343
1.1048071384429932,9.04585367785419,0.4656083044249232
1.118323564529419,9.045315917203991,0.4705764791879922
1.12699294090271,9.044777890434355,0.47554445848819116
1.13606595993042,9.044236020815195,0.48051182492807737
1.1484951972961426,9.043692816224201,0.4854790198622102
1.1555099487304688,9.043148300649975,0.49044612259782006
1.1644353866577148,9.042602551974896,0.4954132099459848
1.1760153770446777,9.04205692566479,0.5003805167105971
1.1862213611602783,9.041510921315547,0.505348046630897
1.1948509216308594,9.040961782846386,0.5103154486465302
1.2035901546478271,9.040411481768714,0.5152830161825718
1.2124621868133545,9.039861171023464,0.5202509207703205
1.2215518951416016,9.039311538847233,0.5252192826573218
1.2343418598175049,9.038760852918033,0.5301878725739956
1.2423338890075684,9.03820817504512,0.5351565521048903
1.2528860569000244,9.037653945473279,0.5401253315114939
1.2620832920074463,9.037049117729136,0.5450858099826859
1.2702462673187256,9.036415054418468,0.5500444272657671
1.2794806957244873,9.035780346973327,0.5550024230185533
1.293482780456543,9.035142540752005,0.5599595593478636
1.3017828464508057,9.034502368273522,0.5649160223515372
1.3115215301513672,9.033863788218884,0.5698725714121601
1.3219833374023438,9.0332222974705,0.5748284932954421
1.33158540725708,9.032578571884866,0.5797838446368296
1.3484447002410889,9.031936017450857,0.5847392316772049
1.3530335426330566,9.031290701679058,0.5896940410802074
1.362260341644287,9.030643206659281,0.5946484016359849
1.374199628829956,9.029996342851856,0.5996027766158363
1.3815298080444336,9.02934662619455,0.6045567247697995
1.3918664455413818,9.0286932973733,0.6095102180449147
1.4074032306671143,9.028038456702497,0.6144636618666226
1.4114165306091309,9.027383540524742,0.6194174001479091
1.4220740795135498,9.026728530612957,0.6243714260523376
1.4301419258117676,9.026072654949171,0.62932561333889
1.439215898513794,9.02541332594843,0.6342796355359263
1.4485938549041748,9.024752808825403,0.6392337123122468
1.4580762386322021,9.024090070914719,0.6441876512612279
1.4742579460144043,9.023374100772113,0.6491318251069258
1.4830589294433594,9.022640858181694,0.6540754125479641
1.4951891899108887,9.021902470416736,0.6590175136989721
1.503838062286377,9.021160228632427,0.6639590330751137
1.512427806854248,9.020415330128381,0.668900225127664
1.5249409675598145,9.019670062850617,0.6738416202554849
1.5342087745666504,9.018922427047034,0.6787828229035544
1.5455503463745117,9.018175894795162,0.6837245315852817
1.55357027053833,9.017422068954717,0.6886656384836467
1.5626418590545654,9.01667112117514,0.6936073804694076
1.576216697692871,9.015918801087176,0.6985492896989636
1.5835154056549072,9.0151623045799,0.7034907023099344
1.5959022045135498,9.014408246321082,0.7084323011278988
1.6071770191192627,9.013650134199446,0.7133731256006796
1.6155598163604736,9.012890796315249,0.7183135005495798
1.6284167766571045,9.0121307301669,0.7232534272691592
1.6342458724975586,9.011370272496075,0.7281928290664216
1.6436009407043457,9.01061181208948,0.733131894959151
1.652400255203247,9.009794221360982,0.7380591421760762
1.6626596450805664,9.008955416420845,0.7429846815316777
1.6722750663757324,9.00811490534388,0.7479099517267942
1.6883182525634766,9.007272877441963,0.7528347950980502
1.6969258785247803,9.00642731582561,0.7577588385812674
1.7058823108673096,9.005577189695625,0.76268188922905
1.718384027481079,9.004725461440765,0.7676046413657712
1.7261207103729248,9.0038722249388,0.7725271846557111
1.735266923904419,9.003017569575784,0.7774496068610793
1.7449145317077637,9.002161524462661,0.7823719783366817
1.7544660568237305,9.001304122027245,0.7872943630113309
1.763378381729126,9.000446856718588,0.7922171061358237
1.7754900455474854,8.999590558190635,0.7971404436861123
1.7844746112823486,8.998731667846485,0.8020636827575129
1.7935454845428467,8.997870730024504,0.8069869023696755
1.8066487312316895,8.99700928818603,0.811910448616867
1.8151769638061523,8.996144702638443,0.8168337719988227
1.831925630569458,8.995278399411644,0.821757047561931
1.836280345916748,8.994408306551007,0.8266802977935931
1.8452517986297607,8.993537566679713,0.8316036781146557
1.8580915927886963,8.992667001729636,0.8365272025009765
1.8655400276184082,8.991728603659247,0.8414368392256735
1.876452922821045,8.990782601667558,0.8463385088540053
1.8892571926116943,8.989826844307194,0.8512390431978963
1.8987576961517334,8.988868447224458,0.8561406660579947
1.907073736190796,8.98790863748914,0.8610430756206823
1.9183681011199951,8.986947439751708,0.8659458070952817
1.9267578125,8.985984881276066,0.8708485760841604
1.9357414245605469,8.985020964526242,0.8757512142516584
1.951674222946167,8.984057320690772,0.8806539988462516
1.9597203731536865,8.983094779972147,0.885557107378431
1.972966194152832,8.982129346355602,0.8904596217249111
1.9820024967193604,8.981161609761271,0.8953616581330217
1.9903285503387451,8.980194543375445,0.9002639562096773
2.0026559829711914,8.979224779214348,0.9051657943534916
2.0100929737091064,8.978252837704947,0.9100673344495954
2.022108793258667,8.977281379443506,0.9149692020840908
2.033442735671997,8.97630856892723,0.9198710520530928
2.042520523071289,8.975334403817046,0.924772906586848
2.054370880126953,8.974358922535144,0.9296747912447431
2.062586784362793,8.973381181964703,0.9345765073854426
2.0715723037719727,8.972342876994105,0.9394625287384317
2.0818495750427246,8.971279403189577,0.9443471176892622
2.0921707153320312,8.970211841694649,0.9492294682811886
2.101656913757324,8.969142429107487,0.9541109803833223
2.112650156021118,8.968071443678092,0.9589918923100922
2.1220200061798096,8.966997021206327,0.963871856204307
2.131828546524048,8.965920035348013,0.9687511135509418
2.138984441757202,8.96484134216303,0.973630086154183
2.153310775756836,8.963756584177109,0.9785079150313873
2.1598563194274902,8.962674532016953,0.9833867792904383
2.1728665828704834,8.961588956130061,0.9882650874396464
2.181795358657837,8.960505470349188,0.9931435327602698
2.189310073852539,8.959420414494558,0.9980214520681717
2.2025511264801025,8.958334224456966,1.0028990475028297
2.2118871212005615,8.957247327832755,1.0077762610033174
2.2198290824890137,8.9561597844114,1.012652970072651
2.235921621322632,8.955069072094595,1.0175285502733207
2.239309072494507,8.953979354972235,1.0224037106465311
2.248258352279663,8.952885838451696,1.027277779211554
2.2573273181915283,8.951722095920971,1.032131838766716
2.26735258102417,8.950537793800937,1.0369787822448961
2.2785840034484863,8.94935052413187,1.0418277851188507
2.2881085872650146,8.948160966201494,1.0466776015473416
2.3035664558410645,8.946969713813388,1.0515278320404222
2.309138774871826,8.945776723820108,1.0563781592215293
2.325594186782837,8.944582058436717,1.061228448225961
2.3322601318359375,8.943385773366204,1.0660786478733464
2.339092969894409,8.942186042712482,1.0709282212697824
2.3537213802337646,8.940985437984875,1.075777831011419
2.3622939586639404,8.939788882238693,1.0806289939128653
2.3725028038024902,8.938590901936992,1.0854801731300512
2.379781484603882,8.93738999975534,1.0903309331968676
2.3886444568634033,8.93618542644462,1.0951810180514385
2.4031970500946045,8.934978869006326,1.100030796065825
2.4121227264404297,8.933770239652185,1.1048807649720425
2.4200639724731445,8.932562292722137,1.109731309810872
2.428792953491211,8.93135088320586,1.1145811492014157
2.442915678024292,8.93014202446951,1.1194312549384766
2.4521403312683105,8.928864397454577,1.1242570424670266
2.466495990753174,8.927568838864616,1.129078501665225
2.4721779823303223,8.926261888825167,1.1338966876891587
2.4827916622161865,8.924950942324509,1.1387143675314026
2.4943747520446777,8.923641674078802,1.1435331128582282
2.5029306411743164,8.92233069037318,1.1483515997146139
2.5120644569396973,8.921017915434337,1.1531697498697349
2.5234761238098145,8.919703333588535,1.157987537770799
2.532248020172119,8.918386571402054,1.1628049122778434
2.5394656658172607,8.917061416735493,1.1676202462407386
2.553203821182251,8.915734516865525,1.1724339810178044
2.5640480518341064,8.914409700846244,1.1772479892269367
2.5778658390045166,8.913082940381788,1.1820620919268567
2.582054615020752,8.911751789246633,1.1868755419682284
2.593759059906006,8.910419876475258,1.1916895677373973
2.6078619956970215,8.909087142367735,1.1965041448902063
2.615946054458618,8.907751383983403,1.201318547919783
2.6240949630737305,8.906413885093492,1.2061330156579353
2.640310049057007,8.905076195547899,1.2109480131560524
2.643321990966797,8.9037389788896,1.2157636962683447
2.6527252197265625,8.902343603989955,1.2205585603677949
2.6603481769561768,8.900917163823092,1.2253377098079314
2.670121908187866,8.899483342076103,1.2301168409496552
2.688007354736328,8.898043203749577,1.234895789602532
2.692781925201416,8.896603342396277,1.239676142810501
2.707125186920166,8.89516378798769,1.2444578209323853
2.7147984504699707,8.89372047103469,1.2492394490601941
2.730705499649048,8.892271485375383,1.2540200847195586
2.7353386878967285,8.890820589020855,1.2588003436558037
2.743849277496338,8.88937151978545,1.2635812004879192
2.7500133514404297,8.887922956891956,1.268362218878153
2.7749767303466797,8.886471126845834,1.2731423673039617
2.778502941131592,8.885016351448689,1.2779216853882485
2.788661479949951,8.883559745292562,1.2827003335278733
2.797743558883667,8.8821011994421,1.2874782484844656
2.805441379547119,8.88064122803799,1.2922557875976188
2.8273873329162598,8.879179960003706,1.297032988023347
2.828533887863159,8.877717253680633,1.3018097280459422
2.8375236988067627,8.876253002942295,1.3065859876205306
2.8452374935150146,8.874787242361686,1.311361849852945
2.8595523834228516,8.873253479858175,1.3161088235325853
2.866745710372925,8.871691273477495,1.3208482737309095
2.875659704208374,8.870120009093336,1.3255846783386673
2.885479688644409,8.868545243442451,1.3303206532431506
2.904327154159546,8.866970652786511,1.3350573566544626
2.908064365386963,8.865395394165029,1.3397944547391587
2.919375419616699,8.863812275318656,1.3445294041239086
2.927365303039551,8.862224288010825,1.349263789039093
2.9454941749572754,8.860635478039807,1.3539983830078983
2.9494946002960205,8.859045459748323,1.3587330099882355
2.9585072994232178,8.857454725554168,1.3634680514989217
2.978728771209717,8.855863242462332,1.368203488066022
2.9839277267456055,8.854270603205444,1.372938879877593
2.9881973266601562,8.852676586976989,1.3776741308896803
2.9982481002807617,8.851080866062222,1.3824092783055382
3.016009569168091,8.849484088890403,1.38714448958183
3.0251457691192627,8.847884756352936,1.3918792873928232
3.0340962409973145,8.846285225048838,1.396614221132386
3.0434579849243164,8.84468732770638,1.4013491665562687
3.0541317462921143,8.843023495326694,1.4060532362438234
3.0600531101226807,8.841327865328408,1.4107452291433733
3.068636894226074,8.83962311160376,1.415434425457682
3.0785505771636963,8.837911653056501,1.4201217290482246
3.097168445587158,8.836197999035956,1.424808691386734
3.10335111618042,8.834484391502974,1.4294961692569503
3.113947629928589,8.832767744227267,1.4341837058637281
3.1251041889190674,8.831049670895254,1.4388706728712828
3.133565902709961,8.829327415321654,1.4435558229808214
3.143043279647827,8.827604022994052,1.4482411287073838
3.1576967239379883,8.825881653559433,1.4529274740705524
3.1660001277923584,8.824155514134858,1.4576131138711363
3.175719976425171,8.82242475326313,1.4622978124111834
3.1964285373687744,8.82069372063929,1.4669831028615865
3.2035789489746094,8.818963325880564,1.4716690566213328
3.2132372856140137,8.817231312627328,1.4763548341552304
3.2194371223449707,8.815496105217031,1.4810397295798345
3.2352020740509033,8.813758640273067,1.4857241681607662
3.2394020557403564,8.812020240945628,1.4904086014988454
3.2471418380737305,8.810278491348802,1.4950921014976974
3.25567889213562,8.808467031709712,1.4997408847312754
3.2751312255859375,8.806624901161149,1.5043763180026375
3.276360034942627,8.80477356619462,1.509007607983169
3.284886598587036,8.802911155433451,1.513636275860851
3.2948288917541504,8.801051871511246,1.5182669800681228
3.3074698448181152,8.799190842216063,1.5228975718056872
3.3178179264068604,8.797325926032693,1.5275271947713347
3.3269119262695312,8.795459816068888,1.5321566561981532
3.3358500003814697,8.793592067158318,1.5367856931599313
3.356894016265869,8.791718546513968,1.5414131629538868
3.3584563732147217,8.789844609873597,1.5460404891737032
3.366472005844116,8.787968435798739,1.5506676601359146
3.3743557929992676,8.786090828063946,1.555294715115092
3.388939380645752,8.78421521535332,1.5599229808989497
3.3966267108917236,8.78233730201312,1.5645505084944655
3.4048638343811035,8.780456205501963,1.569176951869934
3.419661521911621,8.77857392896535,1.5738031184689971
3.4330732822418213,8.776689994025622,1.5784287836941464
3.435810089111328,8.774804333739894,1.5830540102828796
3.444842576980591,8.77291703715704,1.5876789355714387
3.46342134475708,8.770943756714471,1.592258060761428
3.4681403636932373,8.768954695959936,1.5968221227967723
3.476424217224121,8.766951532708035,1.6013847457384842
3.4893665313720703,8.764943449817185,1.6059491694527894
3.496015787124634,8.762932615247134,1.610514731289251
3.5055227279663086,8.76091935695568,1.615080549018634
3.514331102371216,8.758903956000962,1.6196461731196143
3.5296642780303955,8.75688890493577,1.624212518322335
3.539473533630371,8.75487542200151,1.628780180368172
3.54771089553833,8.752852877977878,1.633344872844195
3.559464693069458,8.750826694476723,1.637908097835172
3.567580461502075,8.748798993577353,1.6424707992900418
3.575573205947876,8.746769772705774,1.6470329434836564
3.584040880203247,8.744739404728296,1.6515949242796633
3.6001832485198975,8.74270999600106,1.6561580232011823
3.60506272315979,8.740678442279332,1.660720412599332
3.616114616394043,8.738645448316115,1.6652825259579302
3.638249397277832,8.736611270006932,1.669844513251844
3.639230251312256,8.734573694437307,1.6744054652792022
3.6465141773223877,8.732532764615335,1.6789652379834166
3.6552798748016357,8.730400405093265,1.683466749011032
3.6699702739715576,8.728254510607696,1.6879607123287177
3.67608380317688,8.726097911852996,1.6924527475428075
3.685128927230835,8.72393695497844,1.6969456444739057
3.704075574874878,8.72177314424688,1.701438881370234
3.7050466537475586,8.719606358214966,1.7059317944731798
3.7158613204956055,8.717435173054405,1.710424113381876
3.7274982929229736,8.715260864268288,1.714915491275326
3.7395107746124268,8.713084164179195,1.7194061757391248
3.745447874069214,8.710906129473324,1.7238968699717254
3.75398588180542,8.708726149204047,1.7283870602849345
3.7632625102996826,8.706545962789997,1.7328776760597149
3.777005672454834,8.704361450703583,1.737367206061708
3.784135580062866,8.702174963209371,1.7418571616698484
3.795849561691284,8.699989920983109,1.7463483877641905
3.8073089122772217,8.69780272919054,1.750838909280492
3.815119981765747,8.695611639203433,1.7553276889595946
3.8243467807769775,8.6934189553191,1.759815695370818
3.843914747238159,8.691142793422278,1.764252199256971
3.845763683319092,8.688846024891676,1.7686695376084716
3.8551125526428223,8.686532214088436,1.7730809295006111
3.868180751800537,8.684213354566458,1.777492996324248
3.8771636486053467,8.681891906068268,1.7819054484158807
3.88826060295105,8.679568377822227,1.7863175684142136
3.9002723693847656,8.6772388893226,1.7907277522049483
3.9086461067199707,8.674905938773344,1.7951369861401012
3.9188168048858643,8.672572099688871,1.7995460899827602
3.9281508922576904,8.670237208256554,1.8039553128293035
3.9397788047790527,8.667900791486895,1.808364551981116
3.9475064277648926,8.665558741555367,1.8127718512167497
3.9558918476104736,8.663210527958807,1.8171760045873542
3.965918779373169,8.66086797259041,1.8215837901493874
3.985360622406006,8.658522338148272,1.8259908568025935
3.9939727783203125,8.656176621933021,1.830398489813825
4.009321928024292,8.653830439111088,1.8348065921896672
4.015066385269165,8.65148015195919,1.8392126247703662
4.024560928344727,8.649127525480898,1.8436176686805381
4.036031484603882,8.646775460628827,1.8480232963867491
4.053341388702393,8.644348549730623,1.8523727058438295
4.0601842403411865,8.641885896840629,1.856696817874454
4.075902223587036,8.639412555683254,1.8610189529365568
4.078622341156006,8.63693079065749,1.8653380759835723
4.0860748291015625,8.634440304216685,1.8696544029253193
4.095897197723389,8.63194746862281,1.8739694508147307
4.10415244102478,8.629453068087,1.878284169421988
4.120047569274902,8.62696401322422,1.882604556542495
4.1376793384552,8.6244659485614,1.8869212785708385
4.138435125350952,8.621968991122017,1.8912390050103343
4.143923282623291,8.619464982246267,1.8955530132426477
4.159520626068115,8.616967511470094,1.8998724752926706
4.164802074432373,8.614466892193105,1.9041912138377144
4.174232244491577,8.611962668034737,1.9085086607909618
4.196261405944824,8.60945529314387,1.9128259260982696
4.196578025817871,8.606943545676998,1.917140581562287
4.204554319381714,8.604429915061568,1.9214539560845174
4.2153143882751465,8.60191724432393,1.925768119821728
4.224056243896484,8.599397846034144,1.930078488657033
4.233719110488892,8.596799509015677,1.9343275634608001
4.243390321731567,8.59417177158553,1.9385616597553925
4.250369071960449,8.59153584122427,1.9427914733091065
4.262426376342773,8.588894914493391,1.9470195387604763
4.270005226135254,8.586252951957798,1.9512478906499895
4.285167694091797,8.583600839084053,1.955470187460191
4.2897868156433105,8.580943270495489,1.9596891627991733
4.298832416534424,8.5782840101574,1.9639068370939687
4.316573858261108,8.575620799870494,1.9681235000798285
4.323766708374023,8.572960326809289,1.9723424156167884
4.332686185836792,8.570298278053556,1.9765611986110942
4.34686279296875,8.56763485940594,1.9807816294485507
4.35314416885376,8.564969842932664,1.9850014894665309
4.359903335571289,8.562304630828471,1.9892216050261182
4.3771443367004395,8.559636321056093,1.9934395261426423
4.377901077270508,8.556963633858297,1.9976548230709557
4.389551639556885,8.554288710436063,2.001867545096868
4.407599210739136,8.551612074997363,2.006079823008337
4.4096550941467285,8.548933494895888,2.0102911494161777
4.418696165084839,8.546253110195178,2.0145018900908314
4.437891244888306,8.543487637121162,2.0186398332866298
4.439889669418335,8.540688863508633,2.0227504708217263
4.454021692276001,8.537879112845982,2.026860921206419
4.46887993812561,8.535066475817382,2.030972918059552
4.469606876373291,8.53225703833178,2.035089544367911
4.478197336196899,8.529437795410624,2.0392004213016977
4.488239288330078,8.52661367058626,2.0433086618018077
4.499093055725098,8.523788519766587,2.0474160320864048
4.5079004764556885,8.520961339277575,2.0515233558367822
4.517415761947632,8.518129595284737,2.0556290419928396
4.537858724594116,8.515295306948238,2.059733610955358
4.5393736362457275,8.512459272264422,2.063838307847274
4.548262119293213,8.509620871689025,2.0679428338046844
4.565825462341309,8.50678021517871,2.0720467247251517
4.572947263717651,8.503941543184805,2.07615225399257
4.579000234603882,8.501098563327375,2.0802557306930765
4.593653917312622,8.498253765709778,2.0843584786876566
4.597864627838135,8.49540586752685,2.0884596306548064
4.608325481414795,8.492556858362208,2.0925598380727917
4.62358832359314,8.489632462007545,2.0965880732848428
4.629534721374512,8.486675541767438,2.100591083487573
4.638512372970581,8.483709858420848,2.1045928775210228
4.647610902786255,8.480735918879837,2.108590641263277
4.656576156616211,8.477759505399423,2.1125871376278966
4.6751837730407715,8.474781147750036,2.1165817882260507
4.678736209869385,8.471795026399242,2.120571633290069
4.688519239425659,8.468807925447386,2.124558535304369
4.703787326812744,8.465814902960796,2.1285419948410875
4.708877325057983,8.462826068092685,2.1325300006826193
4.719133615493774,8.459831728931867,2.1365156784078922
4.729916572570801,8.456836547427473,2.1405004351198254
4.738097667694092,8.453837729025983,2.1444832572198798
4.74911642074585,8.450838962016052,2.148468543715662
4.763851165771484,8.44783686279246,2.15245266246745
4.769070625305176,8.444833161110797,2.156436664834503
4.7857139110565186,8.441825685955619,2.1604190617441623
4.789315700531006,8.438816871591046,2.164402767931506
4.7983481884002686,8.435805569080804,2.168385473130009
4.817544937133789,8.432792830496838,2.1723673968798174
4.819980621337891,8.429712722454477,2.176284682922412
4.8330488204956055,8.426601226114535,2.180170696866854
4.848887205123901,8.423484517365257,2.1840576493648847
4.853420972824097,8.420363263503305,2.1879429977731255
4.859830379486084,8.417240851334212,2.191828709433779
4.875513076782227,8.41410597919916,2.1957050617893543
4.8828911781311035,8.410973964073866,2.199582466289503
4.889888763427734,8.407803196114052,2.2034296055018947
4.905060768127441,8.404662908101106,2.207308401693672
4.912752866744995,8.401521592384634,2.211189327850197
4.920093059539795,8.398382298292614,2.21507352549666
4.936280250549316,8.395239110084209,2.218954871824583
4.942891836166382,8.392092964971232,2.222833686019639
4.949912071228027,8.388947838769038,2.226713377837273
4.963955640792847,8.385799452107417,2.230590033805294
4.973408937454224,8.382646938743658,2.2344627830526917
4.979837656021118,8.379494402722944,2.238335318098201
4.988793134689331,8.37634123339427,2.2422073025957934
4.997737884521484,8.373184224923808,2.246075993751672
5.007187128067017,8.37002502575424,2.2499430081651592
5.018419504165649,8.36680282314437,2.2537438833030445
5.027832746505737,8.36354099243753,2.257511815488721
5.045426845550537,8.360276839456176,2.261282668085116
5.049320697784424,8.357010101608953,2.265052398139397
5.0580055713653564,8.353741696352389,2.2688208641507703
5.06903600692749,8.350471580336512,2.2725878159374595
5.078068733215332,8.347198853732458,2.2763527231874643
5.087116956710815,8.343920066788007,2.2801129589392506
5.100751638412476,8.340640014974756,2.283872232229407
5.108942747116089,8.337357679169642,2.287630065509171
5.119441270828247,8.334074179710715,2.291388405320092
5.133620262145996,8.330791267036034,2.295147521120473
5.143584728240967,8.327507052403135,2.2989067829173684
5.156244277954102,8.324222252093715,2.3026663441121182
5.163178443908691,8.320935263023982,2.3064244405100114
5.169639587402344,8.317647080282097,2.3101813244467952
5.186985969543457,8.314357953937826,2.313936120264605
5.193356990814209,8.311067541708589,2.3176891452572925
5.199997663497925,8.307723774856521,2.321381024520481
5.216267108917236,8.304350434168152,2.325039761238078
5.22466516494751,8.300969148902274,2.3286947901178667
5.234573841094971,8.297587902913696,2.3323522069969673
5.2401123046875,8.294197340086939,2.336000993060154
5.253142356872559,8.290801604778377,2.3396443601737866
5.265237092971802,8.287409316749935,2.34329050260136
5.269942045211792,8.284015924871456,2.3469379181609895
5.278774261474609,8.280616977811325,2.350581972294441
5.287874221801758,8.277213545018204,2.3542228695777103
5.29844069480896,8.273808735253972,2.3578637745450868
5.308604717254639,8.270394231253338,2.3614971666175895
5.31755518913269,8.266985960739007,2.3651395350030366
5.3338282108306885,8.263575438620279,2.3687822998990966
5.339838027954102,8.260162773439086,2.372425287962466
5.356991291046143,8.256745475330073,2.376065407549906
5.358792781829834,8.253328100121436,2.3797050469654684
5.367390155792236,8.249908906846523,2.38334364052127
5.3792479038238525,8.246487348309133,2.386981115495061
5.389492750167847,8.243063522183352,2.390617727051646
5.398844957351685,8.239637455214481,2.394253007603749
5.41551947593689,8.236156814225073,2.397824170393915
5.424471616744995,8.232656984728969,2.4013765845913455
5.439378499984741,8.229153915096969,2.4049274461260137
5.4435014724731445,8.22564831819059,2.4084767323838583
5.452841758728027,8.222140679859624,2.4120243957745564
5.468551158905029,8.21862268581281,2.4155611158724954
5.470259189605713,8.215107940254287,2.419099603731936
5.4794909954071045,8.211588376196667,2.4226335774729364
5.496882200241089,8.208065370728903,2.426164314402318
5.5000622272491455,8.204544901921242,2.4296981628724597
5.5094006061553955,8.20102072505447,2.4332263730622334
5.52763819694519,8.197492951808877,2.43675165915648
