time,v_rl,v_rr,delta_fl,delta_fr
10.189551830291748,0.4986300542088129,0.5009070606133286,0.006987383253955315,0.006938027845191819
10.215964078903198,0.4986028145554972,0.5008752890733272,0.006974183808975631,0.006925099016037883
10.227550268173218,0.4986086150769066,0.5008792383450078,0.006967440304532779,0.006918487668470696
10.236002683639526,0.4986249388678656,0.5008962454654381,0.006967440692582372,0.006918546456160968
10.248728513717651,0.49865156498955027,0.5009238123483002,0.006967441198362678,0.006918593481007207
10.254896402359009,0.498690388658339,0.5009569781106076,0.0069467868079833295,0.006898170836636908
10.26859712600708,0.4987337765776333,0.5009994173422895,0.006939643241464566,0.006891111775483516
10.278379917144775,0.4987812222394634,0.501048340072845,0.006939643883371538,0.006891110728137306
10.287638425827026,0.4988359190745086,0.5010972519095669,0.006917700347384148,0.006869359962792032
10.294745922088623,0.4988884548276682,0.5011512764267777,0.00691770089418231,0.006869326128850162
10.307924032211304,0.4989435361828835,0.5012026403748951,0.00690259448148467,0.006854317105778662
10.315441131591797,0.49899401204044236,0.5012542005406064,0.006902594788957828,0.006854259485507441
10.329015254974365,0.4992071119599151,0.501144816874638,0.005924699537574796,0.005885029471762948
10.335174083709717,0.49924537346981857,0.5011817283481643,0.005910888483979804,0.005871267952921144
10.346746683120728,0.49927800314647863,0.5012127596270294,0.005905403826623967,0.005865767559129154
10.355490446090698,0.4993006099898136,0.5012347578043029,0.005905403238345208,0.0058657144747282786
10.364837646484375,0.4993136775452853,0.5012429804402102,0.005894064784352615,0.0058544288578037396
10.37755799293518,0.4993126383057185,0.501238608655752,0.005888289897880483,0.005848675392510216
10.384852886199951,0.49929752809597233,0.5012199727292233,0.005882548394278153,0.005842969678761634
10.397590637207031,0.4992682685469007,0.5011871712305772,0.005876800134275939,0.005837270479944756
10.406646728515625,0.49922592582936487,0.5011414357493341,0.005871050957581225,0.005831581116679807
10.416410684585571,0.4991728227470049,0.5010851855245217,0.005865300717511346,0.005825898996804746
10.425182819366455,0.4991114403482704,0.5010228059200226,0.005865300457564615,0.005825926733131759
10.437600374221802,0.49904790374708474,0.5009546348551261,0.005853758067178916,0.005814513327619508
10.445366621017456,0.4989831334989708,0.5008891565930447,0.0058537578035462445,0.005814555463372173
10.454962253570557,0.4989267738981283,0.5008282938493913,0.005842061722068692,0.005803005521218374
10.466462850570679,0.4988778207710837,0.5007788192976065,0.005842061432840495,0.005803064617291298
10.477300882339478,0.4988413015473498,0.5007399630694368,0.005836136877489295,0.005797254821159115
10.485942363739014,0.49881636913753913,0.5007148999378701,0.005836136794320268,0.005797325851031765
10.496174097061157,0.4988073182371471,0.5007000627870544,0.0058181175078582115,0.005779524763905641
10.508448123931885,0.49880770689924503,0.5007010080989687,0.005818117787700139,0.0057795937817282095
10.515396356582642,0.49882172052191404,0.5007118236167108,0.005805842667925276,0.0057674794085329495
10.528197765350342,0.4989787495334829,0.500602185100911,0.00499609378745447,0.004963873087805659
10.536672353744507,0.49900978716114724,0.5006335712284741,0.004984894971800102,0.004952788957221621
10.547187805175781,0.4990481313106929,0.5006724873724135,0.0049806212699916586,0.00494856557748502
10.555671691894531,0.49909232734623477,0.5007170024259485,0.00497617386776561,0.004944152660469214
10.56742262840271,0.49914047925077265,0.5007654337643896,0.004971628015151275,0.004939624892037031
10.575368165969849,0.4991908110355704,0.5008159631798047,0.00496699432242842,0.004934993755192352
10.587860584259033,0.4992415539229845,0.5008667409907638,0.004962271560413178,0.004930259990867825
10.608052968978882,0.49929091204189474,0.5009158848404907,0.004957459748123227,0.004925426563101354
10.616461753845215,0.49933704342565005,0.5009614666506026,0.004952561377380427,0.004920499779698773
10.617156028747559,0.4993780534132779,0.5010015111307254,0.004947581595706296,0.004915489282412366
10.637455463409424,0.4994111691279548,0.5010348507435174,0.004947581308067939,0.00491542597754524
10.63824725151062,0.4994370021874102,0.501057033693567,0.004937401307540945,0.004905259990852784
10.64553189277649,0.49945033459156113,0.501069616241381,0.004937400451074936,0.004905213940482156
10.656610488891602,0.49945135615268876,0.5010694524016834,0.004937399438635914,0.004905181438001449
10.665649652481079,0.49944163511287004,0.5010530804319339,0.004921684451063335,0.004889557691610591
10.676500797271729,0.4994156657402971,0.5010255902028192,0.0049216834970708945,0.004889553795386803
10.685830354690552,0.49937828318211597,0.5009832593375129,0.0049111229785534505,0.004879074489799962
10.697081804275513,0.49932645085151584,0.5009301734127952,0.004911122406153545,0.0048790920478349875
10.706889390945435,0.4992691313467912,0.5008683712684726,0.0049006229112773525,0.0048686900762664465
10.718803405761719,0.4992063454234573,0.5008048035110125,0.004900622558357881,0.004868722459830721
10.72577166557312,0.49927481115515954,0.5006182231653316,0.004129951220205541,0.004102946438964139
10.738934516906738,0.4992153481467493,0.5005565328290561,0.00411988585866041,0.004092987424954231
10.758216857910156,0.499126753704355,0.5004646583971555,0.004112799425841196,0.004086062514875088
10.765747547149658,0.4991002527363844,0.5004365085794091,0.004109191355402331,0.004082544612060701
10.778586626052856,0.49908644690060455,0.5004212315254329,0.004105562512531691,0.004079007925928302
10.786725044250488,0.4990850880981182,0.5004186446857407,0.004101910441685952,0.004075446014285333
10.800122737884521,0.49909536564287543,0.5004279717778704,0.004098228964363848,0.004071848646082898
10.808511972427368,0.4991160838869577,0.5004480206194716,0.004094509482283293,0.004068203522638036
10.817594766616821,0.4991458087961297,0.5004773342234929,0.004090742015526949,0.004064497611095064
10.825638771057129,0.4991823236631836,0.5005149221378478,0.004090743159292032,0.004064523454279545
10.837211608886719,0.49922597555275067,0.5005572493024011,0.004083014715220656,0.004056847090024185
10.846481323242188,0.49927310511221623,0.5006044294148805,0.00407900941422934,0.004052855562656887
10.858018636703491,0.49932204526771984,0.5006547795955545,0.004079010548259099,0.004052831251774691
10.86536717414856,0.49937320175850336,0.5007045691017176,0.004070810935433933,0.004044638083037455
10.878107070922852,0.4994227352813515,0.500753936743608,0.004066546027195805,0.004040345116488098
10.886532545089722,0.49946887955952146,0.5008010943066233,0.004066546546567018,0.004040284813335404
10.898065328598022,0.4995120380649768,0.5008420407902386,0.004057826112476626,0.004031548783196115
10.908354043960571,0.4995473144378908,0.500877609188935,0.00405782591672299,0.004031484107082761
10.919487953186035,0.49957592072428725,0.5009030100540326,0.004048759880027397,0.004022410300766666
10.92802357673645,0.4995928814302395,0.5009192905645595,0.0040487589575457505,0.0040223600411462
10.939066886901855,0.4997162645530436,0.5008113403335195,0.003353313669585134,0.003330474356475932
10.957128763198853,0.4997053580027803,0.5008005477639529,0.0033533117337007923,0.003330450471743518
10.957486152648926,0.4996849894911059,0.5007757270580574,0.003344259740477362,0.0033214326819610562
10.97611951828003,0.49965100913400484,0.5007391615361078,0.0033411676669370394,0.003318359229094625
10.976617813110352,0.4996061949693661,0.5006908850111009,0.0033348629013305597,0.003312098059305768
10.985994815826416,0.49954850211303437,0.5006320589950576,0.003334862169695363,0.003312119564694349
10.996627569198608,0.499488181048841,0.5005688211312076,0.003328711759646552,0.00330602712065442
11.006219863891602,0.4994273086529,0.5005062606788215,0.003325638198547587,0.0033030045493482874
11.017876863479614,0.499370124563341,0.5004474884388366,0.003322588422099315,0.0033000138119847477
11.025563478469849,0.49931945958303575,0.5003962861647071,0.0033225877900413536,0.0033000666910210086
11.037525653839111,0.499279420565386,0.5003537279289713,0.0033164478997145252,0.0032940167991259983
11.046017169952393,0.49925013069113894,0.500323057074242,0.003313332581750039,0.0032909835126622156
11.057165384292603,0.4992323494735918,0.5003051283877038,0.0033133325446739192,0.003291054048874642
11.076832056045532,0.49922762338804433,0.5002984621914319,0.0033071088562577344,0.0032849288045886382
11.077374696731567,0.49923378378871397,0.5003040331645969,0.0033039421500555832,0.003281841427039467
11.088317394256592,0.4992497949004662,0.5003208272785356,0.0033039431167649624,0.0032818982842464095
11.096458911895752,0.49927594412465265,0.5003459358814241,0.003297564068405201,0.0032755924091256716
11.115678071975708,0.49930916695284533,0.5003794222988844,0.0032942783964706734,0.003272351000399354
11.116272449493408,0.49934789582145966,0.5004196947257873,0.0032942798936570483,0.0032723653705675204
11.127991199493408,0.49949371172824336,0.5003622951391334,0.0026782191044230075,0.0026588706472123746
11.135974645614624,0.4995395439939807,0.5004093783003964,0.00267073965960396,0.0026513989964334073
11.147480487823486,0.4995867164192711,0.5004577524190696,0.0026685476833829824,0.002649179382914646
11.158645153045654,0.49963333796630993,0.5005059277255899,0.0026685490253113286,0.0026491318504886507
11.166457653045654,0.499678321410955,0.5005514328275398,0.00266621506304876,0.002646747951565054
11.17886996269226,0.49971990472782285,0.500592373907591,0.00266129015990213,0.002641777013072222
11.186205387115479,0.4997550137119126,0.5006280939950912,0.002661290072325073,0.00264171137868896
11.199075937271118,0.4997835077645582,0.5006550098846899,0.0026561323930760494,0.002636511000376096
11.207230806350708,0.4998023123266286,0.5006725803674547,0.002653477326081344,0.0026338120629292305
11.21761441230774,0.49981023637479294,0.5006787867625508,0.0026508190920315755,0.0026311217144163734
11.2280113697052,0.49980556339893273,0.5006728928203962,0.0026508172305774735,0.00263109176630838
11.237135410308838,0.49978804901049706,0.500653930283356,0.002650815384496852,0.0026310760920624787
11.249179363250732,0.4997587258801298,0.5006213698299384,0.0026454780355580354,0.0026257576995236676
11.255600452423096,0.4997179015203039,0.5005774811303438,0.0026401226966035196,0.0026204321659388796
11.267959117889404,0.49966701103180455,0.5005255814934091,0.0026401216891542845,0.002620449855282203
11.288219213485718,0.49961089062638636,0.5004669957442434,0.0026349340760845053,0.0026153075240546997
11.288769483566284,0.4995492099718228,0.5004047286895005,0.002634933284626939,0.0026153402943096538
11.2982337474823,0.49949152896942894,0.5003448067880901,0.002629800312170083,0.002610267775440711
11.306504011154175,0.4994393096116555,0.5002920480538857,0.0026297994755646315,0.0026103170978517554
11.319388151168823,0.4993970884002167,0.5002475417710877,0.002624650792158789,0.002605245760718411
11.327838659286499,0.49945477074495487,0.5001287702896113,0.002095478710499421,0.002077882756959859
11.338955640792847,0.49943288183977114,0.5001058235531984,0.0020894150941970224,0.002071905096260984
11.347553253173828,0.4994242107387988,0.5000965738475859,0.0020879207509043596,0.0020704833249487464
11.359897375106812,0.4994275088588835,0.5000993664749951,0.0020863752541231406,0.002069006906554982
11.378929853439331,0.4994415137436193,0.5001131212208139,0.0020848102362300835,0.0020675035238806316
11.379859447479248,0.4994646399155038,0.5001368018814656,0.0020848120473360154,0.0020675514458599054
11.399433135986328,0.49949597758185793,0.5001684206087451,0.0020832277790878706,0.0020660041703450815
11.407857179641724,0.4995337100603428,0.5002066494573794,0.002081611565529329,0.0020644093935704433
11.419820308685303,0.4995762748542171,0.5002498603183418,0.0020799422009174506,0.00206274499058523
11.427316427230835,0.4996223911727476,0.5002961151373715,0.0020764487112732155,0.0020592451278726998
11.438050746917725,0.49966954896140386,0.5003446140233034,0.002076450900124982,0.002059215128877412
11.446267366409302,0.4997173926123345,0.5003924895762561,0.002072731457755772,0.002055460616398719
11.457912921905518,0.4997629716896772,0.5004392096212024,0.002072732871988947,0.002055405359387308
11.459651231765747,0.49980525518186153,0.5004823808468017,0.0020727337026995585,0.002055342469285293
11.475098371505737,0.49984315665947865,0.5005194983605072,0.0020687487326691567,0.002051302702490432
11.479429244995117,0.49987350331586666,0.5005499746417136,0.0020687481219789916,0.0020512378113846097
11.489958763122559,0.49989595499832473,0.5005706365481891,0.0020644748726326156,0.0020469193605840985
11.497498750686646,0.49990734816672566,0.5005811838550768,0.0020644729462500067,0.0020468704595852927
11.517341613769531,0.4999081746822298,0.5005785041769721,0.0020577844868530093,0.0020401675791443807
11.517883777618408,0.4998951931214386,0.5005639793254703,0.0020577821087899295,0.0020401456282570507
11.529258251190186,0.49986981097543703,0.5005362118271754,0.002055529508506737,0.0020378933599207727
11.538353681564331,0.4998954536819571,0.5004272894394326,0.0016569128518630905,0.0016403181238890951
11.549392223358154,0.4998456111703725,0.5003753932429766,0.001652190773529405,0.0016356201853948704
11.557496070861816,0.4997896492740884,0.5003181580159898,0.0016509521265311022,0.0016344049580299114
11.569004774093628,0.49973133502299016,0.5002587544962231,0.001649719199176225,0.0016332026331049576
11.576524496078491,0.4996743347189073,0.5002008084554681,0.0016484973944788095,0.0016320191254610705
11.588740825653076,0.4996222010171171,0.500147777194778,0.001647283209211814,0.0016308516566692077
11.596908569335938,0.4995779021574716,0.5001025911326517,0.0016460723899678342,0.0016296960907009606
11.610037326812744,0.49954356633912617,0.5000674121251175,0.0016448640193313935,0.001628550453300015
11.617820739746094,0.49952021792359247,0.5000437466370802,0.0016448635242269916,0.001628615069777517
11.635838031768799,0.49950866124034515,0.5000316751926076,0.0016436591674837686,0.0016274803679303673
11.64891529083252,0.4995082138375886,0.5000313965341554,0.0016436600426619208,0.0016275460054933077
11.649357795715332,0.4995187087566563,0.5000415582104115,0.0016412427603427204,0.0016251928971957597
11.65757703781128,0.4995384161725798,0.5000616541959346,0.001640022922633655,0.0016240247266807728
11.669328212738037,0.4995660092058333,0.5000903288791532,0.001640025525485811,0.0016240634179212066
11.68764591217041,0.49960066417016413,0.5001254594182483,0.0016375294391881567,0.0016215941442103698
11.688831567764282,0.49964046949912516,0.500165876945707,0.0016348966127779363,0.001618972149172393
11.708534479141235,0.49968342994106374,0.5002104404035407,0.001634899660375666,0.001618963361279313
11.715598583221436,0.4997284424572257,0.500257075377978,0.0016349025293003194,0.001618938385826496
11.728347301483154,0.4997743987686126,0.500303655688288,0.0016320915268597247,0.0016160915883638438
11.728713750839233,0.49981899378376254,0.5003491814414959,0.001630581124546282,0.0016145305682897515
11.736445188522339,0.49992401049260643,0.5003276769562175,0.001251629785715025,0.001236285820070293
11.747677564620972,0.4999615822096691,0.5003640619119121,0.001242393261790653,0.0012269980951948867
11.75661325454712,0.4999919839679665,0.5003950669915092,0.0012423925759348364,0.0012269292999267378
11.768917322158813,0.5000149454933307,0.5004173361547289,0.001240410181570617,0.0012248867252377948
11.776403665542603,0.5000281905573452,0.5004296994130721,0.001239368189108525,0.0012237916282167305
11.789738416671753,0.5000303954956378,0.5004305732806545,0.0012383266961624173,0.0012227089794762946
11.797104597091675,0.500020341518899,0.5004192176930857,0.001238322802426417,0.0012226757744713268
11.809594869613647,0.49999817975140587,0.5003949288544447,0.0012362821453164585,0.001220623007025523
11.815609693527222,0.4999637699192319,0.5003591597923307,0.001236278983275163,0.0012206164130308395
11.828404426574707,0.4999192473627371,0.50031318268804,0.00123529697328717,0.001219642793185649
11.836600303649902,0.49986726376762075,0.5002597656218234,0.0012334657306469765,0.0012178296888905038
11.849223375320435,0.49981086859529594,0.5002028199680113,0.0012334639449926854,0.0012178503038358102
11.857046127319336,0.49975314694288503,0.5001440958821821,0.001231767826914698,0.0012161871282767578
11.876885890960693,0.4996974820507436,0.5000879902173991,0.0012317659017453408,0.0012162235917054787
11.877479076385498,0.49965000347790206,0.5000394599193654,0.001230129331801777,0.001214636849213413
11.897550582885742,0.4996123956041695,0.5000010457005032,0.0012293160844567552,0.0012138800766416935
11.899722337722778,0.4995859845345313,0.4999741307003449,0.0012293151659275026,0.0012139404159432488
11.90889048576355,0.4995715471881069,0.4999590343889752,0.0012285172677586331,0.0012132082549962675
11.917838335037231,0.49956874148512836,0.49995577174067185,0.0012277250797296801,0.0012124811431544202
11.926138162612915,0.49963365048177816,0.4999076040706982,0.0008970815899891349,0.0008823773894368614
11.937388896942139,0.4996496678364631,0.49992399891837164,0.0008939845474928987,0.0008793339492871866
11.945640563964844,0.49967521901285294,0.49995025648607044,0.000893845733088483,0.0008792331773772588
11.957540273666382,0.4997082597119866,0.49998409315618636,0.0008936503643122151,0.0008790619694725166
11.966139078140259,0.49974704023035305,0.5000238355763947,0.0008934191790812562,0.0008788393611851575
11.977967500686646,0.49978996671370224,0.5000678447104658,0.0008931497399524702,0.0008785620768971825
11.986462116241455,0.49983546435795784,0.5001144783376296,0.0008928356480595312,0.0008782238390789843
11.99770736694336,0.4998819526015693,0.5001620797052363,0.0008924719726550734,0.0008778208064139648
12.009327411651611,0.4999278275322817,0.5002089609246797,0.0008920559601151012,0.000877352265018061
12.01950478553772,0.49997144362163654,0.500253385049994,0.0008915872993027207,0.0008768208431639835
12.026134490966797,0.5000110104102542,0.5002936464320956,0.0008915887559028945,0.0008767523659276577
12.037168025970459,0.5000450500596414,0.5003276306537495,0.0008905034607069595,0.0008755963143425305
12.046624898910522,0.5000713966508823,0.5003538530210311,0.0008905014592883731,0.0008755245317839666
12.057390928268433,0.5000887261302247,0.5003701437093588,0.0008892729708565028,0.0008742346603352047
12.06722378730774,0.5000950227214682,0.5003753675919185,0.0008892681571746053,0.0008741773923670593
12.076926469802856,0.5000895006933911,0.500367974216395,0.0008880071188475114,0.000872878419352574
12.08637523651123,0.5000710699192071,0.5003479254630366,0.0008880017766630388,0.0008728472218493266
12.098018407821655,0.5000381177920409,0.5003129410442086,0.0008868374467443374,0.0008716714191621122
12.10706901550293,0.4999936780261204,0.5002670435765691,0.0008868336226912632,0.0008716656075282714
12.116954803466797,0.4999417791845279,0.5002136807388251,0.0008858500473554187,0.0008706901835617842
12.1287260055542,0.4999331893155415,0.5001041173801654,0.0006045775686072119,0.0005897183732050948
12.136552333831787,0.4998739322513965,0.5000440561512041,0.0006022027989986967,0.0005873565323586405
12.156317234039307,0.49981772352622944,0.49998756877004125,0.0006024688249768317,0.0005876403580566958
12.156852722167969,0.4997679914697706,0.4999375080965766,0.0006027368364849295,0.0005879349117172694
12.169317483901978,0.49972723358908144,0.4998964254616758,0.0006030131247669601,0.0005882470572649012
12.177621603012085,0.49969714381596503,0.49986607939349254,0.0006033023190701314,0.0005885807220211703
12.18966817855835,0.4996785714733574,0.49984740633710795,0.0006036061916958602,0.0005889355564869803
12.198233366012573,0.49967161784308345,0.49984058813375315,0.0006039244593605275,0.0005893079679974988
12.21857738494873,0.49967579115847355,0.49984518517513593,0.0006042537499144629,0.0005896905695186305
12.227781534194946,0.4996901702617328,0.49986029236356705,0.000604587512046173,0.0005900726277436874
12.236742734909058,0.49971360500793793,0.4998846226427025,0.0006045942342742805,0.0005901189869836898
12.240241765975952,0.4997445422287725,0.49991693998188863,0.000605232129585076,0.0005907838527665632
12.258880138397217,0.499781731903722,0.4999554672757597,0.0006052409036181317,0.0005908054756416092
12.266684532165527,0.49982347703898233,0.49999878415700433,0.0006055343743991415,0.0005910954115870837
12.27689814567566,0.4998683249479978,0.5000451516103457,0.0006055433313214564,0.0005910843854008974
12.279889583587646,0.4999145596902247,0.5000930536520225,0.0006060068431317234,0.0005915112086567476
12.299812316894531,0.49996070074691235,0.5001406490693812,0.0006061752419759259,0.0005916282920237492
12.30811619758606,0.5000050550811609,0.5001862112160547,0.0006061806735893072,0.0005915699721041889
12.326385974884033,0.5000458385593909,0.5002279902487645,0.0006063565092127021,0.0005916724397865281
12.32715654373169,0.5000813304161753,0.5002640471418309,0.0006063571956138603,0.0005915943901024789
12.327698945999146,0.5001096808930376,0.5002925140011635,0.000606336126767637,0.0005914934614219547
12.339991569519043,0.5001728137964383,0.5002540845055671,0.00036910622899632983,0.00035500049974590553
12.348198413848877,0.5001759487224032,0.5002552864970373,0.00036730216768177115,0.00035283700978983035
12.356727123260498,0.5001689567710621,0.5002464665600168,0.0003672896715487539,0.000352700472098455
12.368504047393799,0.5001500615964652,0.5002267093399362,0.00036920615527780143,0.00035445776914500016
12.376321077346802,0.5001195127740836,0.5001940960907224,0.0003691938423173724,0.00035437201709775934
12.38922643661499,0.500076735312032,0.5001509209168712,0.00037139296334931515,0.00035642215213194106
12.396259069442749,0.500022694433467,0.5000961792637225,0.0003725965727729985,0.00035755189929709275
12.416720151901245,0.4999607977053774,0.5000339249537975,0.00037384188730804624,0.00035871811865639813
12.417809009552002,0.4998967251416536,0.49996978444631934,0.00037513257341714734,0.00035993521671962014
12.427456140518188,0.4998346722817797,0.4999069659309556,0.0003751234048525731,0.00035988287026889054
12.436339616775513,0.4997775471008039,0.49985081705941303,0.0003778054949803433,0.00036246163867836856
12.44692087173462,0.4997297818794887,0.4998031977477828,0.0003791935753207909,0.0003638202174975902
12.457165241241455,0.4996934700588016,0.4997661951451806,0.00037918551186066907,0.00036380029964622196
12.466461896896362,0.49966901797514957,0.499742858744289,0.00038197509209503266,0.00036656122168032823
12.478997468948364,0.4996580916060234,0.4997323737523294,0.0003834115601231147,0.0003680273211292828
12.485855102539062,0.49966017504311366,0.49973427800977616,0.000383415319835656,0.0003680734321163115
12.510156869888306,0.49967346229300164,0.49974928869399654,0.0003862648865737839,0.00037095473225878806
12.51907467842102,0.49969818245858044,0.4997743169024424,0.00038627690486059407,0.00037102691897850093
12.51958417892456,0.49973167636165566,0.49980915752379607,0.00038772499954653483,0.00037251388372716576
12.526196718215942,0.4997730933261703,0.49985126227997906,0.000387742489677656,0.0003725744480798099
12.538717269897461,0.49986584672707524,0.4998802111004865,0.0002604805389463394,-0.000342278593581824
12.545910835266113,0.4999168946007315,0.4999696666750019,0.00026034803359920033,0.0003661466043096695
12.557925462722778,0.49998876698194666,0.5000069284709541,0.00026169861159353047,-0.0003418146149103407
12.566431999206543,0.5000354310945799,0.5000910671894773,0.00026159152140969866,0.00036741168780807243
12.570003986358643,0.5001010761183038,0.5001219672896773,0.00026291560127056357,-0.0003432611990668022
12.586387872695923,0.5001395739571087,0.5001976495713661,0.0002635777396280403,0.0003698065652608662
12.597656726837158,0.5001935944893405,0.5002171015112469,0.0002655087104450615,-0.00034508643091157865
12.608250379562378,0.5002183252903194,0.5002772906773615,0.0002653436279231869,0.0003722955300498043
12.616534948348999,0.5002541617640356,0.5002775607679495,0.00026647273627666834,-0.0003476060661355973
12.627622127532959,0.5002574286680692,0.5003154702957562,0.00026690762121894807,0.0003743544285317313
12.637099266052246,0.5002677847456365,0.5002905020526534,0.0002686543128547214,-0.00034827850577556774
12.648621320724487,0.5002444107782875,0.500300285074574,0.00026843841865797913,0.0003756682036373249
12.65628457069397,0.5002265041901888,0.5002463452566905,0.0002685844527157144,-0.0003481978311334899
12.669146060943604,0.5001752092455213,0.5002292152735648,0.00027006690358089003,0.00037624704970085077
12.675747394561768,0.5001325606243029,0.5001516784219844,0.00027022670460130627,-0.000345764554643857
12.699430465698242,0.5000623443802314,0.5001161911794744,0.0002719456406330423,0.0003763979544091356
12.700068950653076,0.5000049416588573,0.5000263896723451,0.00027418504061227367,-0.00034169135461947775
12.707566022872925,0.499930721585286,0.499985824351406,0.0002740035999870827,0.0003762488068490555
12.71913766860962,0.4998810344559753,0.4999041488928036,0.00027624416439930854,-0.0003377724906581392
12.72662091255188,0.49983314825131536,0.49984917033360854,0.00023353837368844665,-0.0003361286012806275
12.738222360610962,0.49980439580804,0.49979849663494197,-0.00022274190037752106,-0.0003344870906945019
12.746443033218384,0.49974087007063084,0.49979313045507817,0.00040266725953230775,-0.00033294804969852265
12.759514570236206,0.49974554689013173,0.4997623665230157,0.00023123296843863272,-0.0003311601654560903
12.768454790115356,0.49975619701479135,0.49975245229513443,-0.0002190595984137289,-0.0003293195512803493
12.776901483535767,0.49973259521044,0.4997848106476329,0.00040324734212493496,-0.00032787757001617734
12.786686182022095,0.4997716503437695,0.49979096582050025,0.00022944024368776184,-0.00032648046445604706
12.798264980316162,0.4998134077688084,0.4998134000624671,-0.0002163720617289755,-0.00032529858332175365
12.807640314102173,0.4998175559960913,0.49987295177957713,0.00040424072372413633,-0.00032471231117892074
12.81616473197937,0.49987874599137067,0.4999019071486517,0.0002288700980201952,-0.00032434605786146875
12.82735300064087,0.49993770313052166,0.4999419169886339,-0.0002158946138504092,-0.0003243132392425352
12.83686375617981,0.4999536551383301,0.500014246798733,0.0004052588324503503,-0.00032488863682633706
12.855770349502563,0.5000227277306105,0.5000495865372614,0.00022978226136505242,-0.00032567070849953694
12.85630178451538,0.5000837951948894,0.5000912586125065,-0.00021771918220547803,-0.0003266801194792279
12.869564533233643,0.5000952780540886,0.5001608151838803,0.00040582354741935944,-0.00032817633151083214
12.875670433044434,0.5001570066529819,0.500185658667779,0.00023173012206267884,-0.0003296303697233327
12.889244556427002,0.5002043258852917,0.5002120782631474,-0.0002209003418673916,-0.0003310392475466273
12.898520231246948,0.500194272755155,0.5002621703075377,0.00040633800588896207,-0.00033262121052057836
12.916847944259644,0.5002322604237556,0.5002590439599197,0.00023342082793220698,-0.00033387612557245205
12.91805100440979,0.5002493409370469,0.5002536036142454,-0.00022348391306969972,-0.00033470274059776983
12.938807487487793,0.5002562542968089,0.5002237862135267,-0.00024383393340965398,-0.00038637496865767673
12.93975305557251,0.5002325616468416,0.5001982178127129,-0.00024482239265122274,-0.00038789612231493464
12.946231126785278,0.5001962502627112,0.5001605268860023,-0.0002449299755813428,-0.0003881713084386007
12.958965063095093,0.5001489441969629,0.5001122651737129,-0.0002447709038220225,-0.00038805459318602686
12.96679425239563,0.5000922270683069,0.5000550858111559,-0.00024441893209026233,-0.00038764195640350607
12.979036092758179,0.5000296733642376,0.49999244864475756,-0.00024390307616783957,-0.0003869693170726052
12.988193988800049,0.49996720763843155,0.4999301546003787,-0.00024325513227907436,-0.00038606853414346887
12.999459266662598,0.49990871634052964,0.49987196573268955,-0.0002424267815674952,-0.00038486880676558144
13.008180856704712,0.49985768526254376,0.49982120594019536,-0.00024146931978652475,-0.0003834312159067821
13.019196271896362,0.4998167361004537,0.49978047090502004,-0.00024037787631936425,-0.00038175167025666923
13.025832653045654,0.4997875506155391,0.4997514081555094,-0.00023925604551866542,-0.0003799741057166628
13.03677248954773,0.4997707435288883,0.49973487987638093,-0.00023792685853685214,-0.0003778872541664313
13.047644853591919,0.49976632967201945,0.49973077416131223,-0.0002366755308829127,-0.0003758809833040999
13.056716203689575,0.49977363957900617,0.49973842976787236,-0.00023561127631754886,-0.0003741203970246687
13.06824803352356,0.4997914259893527,0.4997568971176399,-0.00023446633394819116,-0.0003722801187810987
13.077878952026367,0.4998184681237062,0.49978466057003157,-0.00023363664578290866,-0.00037089368037257486
13.096702337265015,0.4998532426975911,0.4998201731347952,-0.00023316918186289115,-0.0003700389168441731
13.097496509552002,0.49989402154281926,0.4998619294131059,-0.00023278908646151564,-0.0003693688074797308
13.10964846611023,0.49993931583251666,0.4999081242265842,-0.00023282372080313252,-0.00036931811739737697
13.116942405700684,0.4999874486365468,0.4999570899490438,-0.0002332021408770757,-0.0003697973997116577
13.126521348953247,0.5000546020947367,0.4999731543372474,-0.0003027840148037697,-0.0005213893731026431
13.146430015563965,0.5000973472073117,0.5000164294270516,-0.0003050312465733285,-0.0005248542169580261
13.14708161354065,0.5001402854114773,0.5000601206361607,-0.0003052791092361673,-0.0005260362578036748
13.16826844215393,0.5001807939135313,0.5001010397082799,-0.000305641924516209,-0.000527445576006258
13.168987512588501,0.5002165938212482,0.5001365463978837,-0.0003068095018532446,-0.000529887636945503
13.177480220794678,0.5002448928434289,0.5001648149039041,-0.0003066569233141081,-0.0005307000719163568
13.1865394115448,0.5002640748872502,0.5001832173145125,-0.0003071465345367841,-0.0005322558899676366
13.198685646057129,0.5002720351476373,0.5001900321992079,-0.0003075490406159176,-0.0005336173973944369
13.208600044250488,0.500267215759211,0.5001838354336643,-0.0003077934045849773,-0.0005346697505386189
13.216246604919434,0.5002488247621559,0.5001637575303017,-0.00030839260009685177,-0.000536048890775298
13.229464054107666,0.500216701443962,0.5001301262905262,-0.0003088291078228167,-0.0005371069322102073
13.237796068191528,0.5001714991816185,0.5000847098292437,-0.00030730902199938015,-0.0005355798486315066
13.256762266159058,0.500116558598372,0.5000291064760815,-0.0003074946481511631,-0.0005361245924575542
13.26848554611206,0.5000538958907934,0.49996621246038486,-0.0003075847588487335,-0.0005364606632163316
13.269190549850464,0.499987617304978,0.499900801618018,-0.00030605047777587657,-0.0005346307157276797
13.288379192352295,0.49992445340655034,0.4998383101827427,-0.0003050966922328868,-0.0005334365237006367
