rear_left_wheel,rear_right_wheel
19.686302903389006,20.219756149294497
19.795640552032424,20.332579969078065
19.905527226834437,20.44492268281615
20.01500763745066,20.55761067682704
20.124978599296163,20.66986436286011
20.2348094209856,20.782235835496802
20.344794896951107,20.89446501637414
20.454382121580032,21.007036134142247
20.563298187049647,21.12016822729519
20.67208996628591,21.23343120901054
20.781038130878244,21.346588603848797
20.889556638904885,21.460097006427347
20.99868990966913,21.573117881053044
21.1074063049688,21.686472405526104
21.216677243451677,21.799374708348008
21.32586305716098,21.912341818380845
21.435171037625665,22.02520485864767
21.544096155372333,22.138380195061544
21.65364619294923,22.251029939602226
21.76311959252736,22.363739719162915
23.40363800243611,24.055739115313152
24.826979150309665,25.520547303044516
25.91599222889242,26.652647912191306
27.22755136113419,28.006691608553997
28.208139317910163,29.025080623001415
29.192005664902418,30.040939036841948
30.169618360445746,31.061820204759087
31.262290583805026,32.190422077359294
32.23913534319069,33.21248830593516
33.33186288102948,34.34137934672812
34.634375427957714,35.70376854463858
35.72617952451735,36.83392726524723
36.702092416257116,37.85639697860725
37.683910296941775,38.874499214058154
38.656444743535275,39.89980060361448
39.637408744242116,40.91833659010228
41.04395490651848,42.398337794834184
42.12984165810746,43.5335998216438
43.21045121800517,44.67351915605569
44.18826528085158,45.6949133738365
45.2676036882748,46.83567510880927
46.244791275162896,47.8576879871722
47.21311314119135,48.887158405869386
48.19119672862228,49.90872994116599
49.05000619001841,50.82506066246445
50.02533371640301,51.849080132767575
50.13435298043906,51.9622572724799
50.2431345723347,52.0756049078181
50.351076570573056,52.19012521886656
50.457722247972605,52.304798549225055
50.564731001703876,52.41940151161767
50.67180181626559,52.53406565413275
50.779382098646686,52.648432737368836
51.10244150028263,52.991393154389634
51.210430628133274,53.10551791317182
51.31885357110766,53.21930285906039
51.42729352983261,53.33304192831461
51.5359677532278,53.4465861060974
51.644399677532085,53.560305292303006
51.75327029326293,53.67367786288561
51.8618950785476,53.78722850732805
52.18846157426567,54.127285372135304
52.29740032422002,54.240562765087176
52.40571889351484,54.35481202820641
52.51292987366942,54.469163339653875
52.62047854304831,54.583423525582596
52.72776482295027,54.69794612183537
52.83558714376142,54.81214408943465
52.94318431652796,54.92651218819529
53.05079278508657,55.04089040296151
53.15869502551094,55.15505908705409
53.26707013224497,55.26884133578339
54.78540406527147,56.859941630856945
55.760041639670476,57.884657453859546
56.84548584874983,59.01958677196134
58.03964675886932,60.26915606043997
59.1267878562163,61.40333232660518
60.21462562864704,62.53669403606486
61.19527970195606,63.55573697148884
62.17608068635243,64.57467270265067
63.158559072902264,65.5908705793701
64.24918404871686,66.72202368048059
65.34193651065615,67.85098926597212
65.45113628785508,67.96393174818984
65.55991373029799,68.07719743653261
66.65397147600822,69.2046698952891
67.63941164641741,70.21950301923087
68.62502868030202,71.23328561613371
69.61234768379522,72.24509029171246
69.721509759676,72.35808019828345
69.83122788253509,72.47061883160619
69.94051706761117,72.58353123594031
70.05029413387268,72.6960443433712
70.15972184404477,72.80886148548679
70.26969627855902,72.92120916366748
70.37920030063877,73.03395761211736
70.48921851274451,73.14625965163191
70.70892139001826,73.37111486585216
70.81862385282636,73.48364805711458
70.92879474931803,73.59575226689674
71.03850284941734,73.70823742726054
71.14871789963405,73.82025640860695
71.2584836554893,73.93264639133396
71.3688281823572,74.04450267367932
71.47869953084167,74.15676102166313
