rear_left_wheel,rear_right_wheel
11.815255738914612,12.166690933345137
11.881242510550749,12.234584736249428
11.947242825123297,12.302474089531337
12.013247107357394,12.370368970419662
12.079266868828388,12.438261107719349
12.145278997483064,12.506171163822827
12.211308908767368,12.57407909624578
12.2773444126972,12.641992523602763
12.34325613389529,12.710019053151566
12.40915106988301,12.778062861830502
12.475089031019511,12.846080306590073
12.54103327285527,12.91410898141584
12.606976174546052,12.982158160840148
12.672926423947981,13.050213026276127
12.738913817245834,13.118246981346509
12.804901475091064,13.186295839511754
12.870892499287525,13.254357951746591
12.936886432698714,13.322427591232412
13.002908897620536,13.390479736183437
13.068932936413551,13.458539632445508
14.456022289179469,14.886738931821435
15.37904335847039,15.838900839292084
16.236889521755444,16.722853367703664
17.160417359856048,17.675806725865638
17.88537507675874,18.423661186454563
18.61074252303239,19.17119296908696
19.33550096927035,19.920342953665035
20.12698797714404,20.737524861000942
20.983561919082902,21.622164788805854
21.77310731459872,22.438891653571712
22.431692011716407,23.11938783021542
23.15630222835238,23.8688485626462
23.87967503867753,24.617961942754857
24.603401094975595,25.366511489368584
25.392594360282388,26.184342705296523
26.116169078299578,26.934528290820225
27.16850353058421,28.024955384754755
27.956285729341936,28.84315640269051
28.679156071659268,29.593008374178705
29.5332220095112,30.480202099570995
30.32033621974063,31.298440258857262
30.976907867423705,31.98003707091171
31.697977788592375,32.73112747985745
32.41953915153556,33.48223600576473
33.141794833500526,34.232745859332766
33.796035370607456,34.915561665359455
34.647817687851244,35.80316187404042
35.3693952913715,36.55456166792869
36.02355164561809,37.23782304347922
37.00558776394411,38.26174985194675
37.65987326843919,38.945297163491965
38.37963702417382,39.69736315614818
39.165610457525716,40.51734429494593
39.81955892929584,41.20119584268116
40.47362015814676,41.884864521206985
41.25898344105319,42.704680856118735
41.912977148585334,43.38810941806045
42.63190887924581,44.13994952374077
43.22065418865314,44.75484155771676
43.93981737477727,45.50615032345006
44.65843049885242,46.25774292935873
45.57380651438259,47.21423968584459
46.2925326263177,47.965619774590486
46.94589944793473,48.64883478150366
47.665558377009866,49.399933776843184
48.31961467166143,50.08320009607357
49.038785063944225,50.83463335460935
49.693464860691776,51.51754227297239
50.413050380596616,52.26850897370201
51.19828283704253,53.08821605221861
51.91876270219606,53.83897373010164
52.57300439498638,54.52119695400475
53.29260833136678,55.27144243064983
54.20963965356094,56.225722575917146
54.8645393833945,56.90806701370912
55.52044458968155,57.59091168861969
56.17616016019997,58.27249150452343
56.831823575842705,58.95412805568196
57.48802146194887,59.63632244829123
58.210779451154906,60.38646018177661
58.93376386338152,61.13657504887817
59.65502738815459,61.88535669628616
60.44329696051917,62.70203277370473
61.03477544203403,63.315042854924364
61.82374361949652,64.13259314557291
62.81025615283792,65.15266435191361
63.4024840190616,65.76501677441632
64.06095036174658,66.4455131338065
64.7199662352289,67.12578273531906
65.50977929356645,67.94091866638863
66.16804615954149,68.62035495411224
66.82786160481365,69.29998513961262
67.48813389686045,69.98012446788857
68.14838015816895,70.65984478955446
68.21437683220182,70.7277273550283
68.28032673223703,70.7956450954666
68.80820397030772,71.33860901261204
69.53489470917232,72.0852391125063
70.19583298962613,72.76440294032523
70.92336550565015,73.51157108186746
71.51873596923183,74.12235375870262
72.51090037781528,75.14005538260932
73.17307124834427,75.81871197580527
73.90160720469045,76.56550327851802
74.56391785812431,77.24358545994757
75.22565013751456,77.92076628648233
75.88818236635042,78.59768274449148
76.55190533603268,79.27594899359836
77.28204872653862,80.02172063383419
78.01163413061624,80.76619139717798
78.60837282991389,81.37534050998234
