rear_left_wheel,rear_right_wheel
22.42963563052759,23.09496058623908
22.538942025912988,23.207845714105932
22.64826374530226,23.32071994165288
22.75745414254095,23.43370547667743
22.866679929954053,23.546665562714175
22.975889695365098,23.659639571189366
23.085098653402135,23.772613520882643
23.194300728590424,23.885590868526336
23.3035280651376,23.998543397116777
23.412752744451595,24.111492808573313
23.521973287022952,24.224440173349485
23.631168053565535,24.3374038527709
23.740361327221173,24.450364551905896
23.849562457929878,24.56331472134255
23.958762598174697,24.676262191865547
24.06797030896145,24.78920077140255
24.177208509381895,24.90211191078737
24.286446727837514,25.01502158552085
24.39568028517131,25.127935282573812
24.504890869746646,25.24086993242145
26.14208888560123,26.936258676649505
27.669289869636174,28.519097954031928
28.86891814814478,29.763340376776828
29.958473610888348,30.8953872298348
31.37491538588836,32.366710970002664
32.354669902559024,33.38652881555158
33.44335213948868,34.5192135495834
34.5309980162121,35.65282627694883
35.51014427035347,36.67329388223361
36.48827563379052,37.69423672774915
36.59698249641162,37.80763598582579
36.705690918280645,37.92103461724846
37.57524862678042,38.828526653691405
37.683899070830606,38.94203101644234
37.792552536762585,39.05553997542513
37.901223719294414,39.16903898327186
38.00989436376405,39.28253954739729
38.118554644709306,39.396047578237884
38.227178222057084,39.50958269390372
38.33580020355668,39.62311676773686
38.4444270923474,39.73664292416123
38.553068478709996,39.85015217585714
38.66170626038196,39.96365787279667
38.77034304391835,40.07715814593547
38.87897721197107,40.19065487170202
38.98761612836574,40.30414301506989
39.09625334438233,40.41762808157724
39.204889177718606,40.53111074948204
39.313506858934666,40.64460519469928
39.42212511432632,40.75809861140694
39.53073386905385,40.871599838728486
39.63934476747723,40.985101576353884
39.74796019404521,41.09860321102367
39.85652727495058,41.21214754752265
39.96510011879637,41.32569624583263
40.83374950301771,42.23435730284378
40.94239802028752,42.347914645648444
41.05104350768719,42.46147165854565
41.15970159552361,42.57501550671972
41.26830357650289,42.68859852833748
41.37690379400501,42.802180290571584
41.91998698634176,43.36997121260763
42.02854624341755,43.48357576766162
42.13710594766102,43.59718017474778
42.245691691939825,43.71078836519422
42.354240644102184,43.82442548755491
42.46278344368622,43.93805600707139
42.57131763897831,44.05167775273382
43.00557497419214,44.50600456542998
43.114107443211765,44.61960469280136
43.22264197108943,44.73320559644192
43.33117840715033,44.84680825990014
43.43972896145118,44.960403421240635
43.54832380333445,45.07396653808281
43.65691779272358,45.18753046741931
44.4168871340558,45.98259637916949
45.502468223804634,47.11843453613816
46.47960308226526,48.14082193342308
47.565383225361465,49.27676922392521
48.542980376154425,50.29964045989933
49.52052247840371,51.32191391895377
49.62917825308268,51.43542681681913
49.737828568111325,51.54893502278429
50.60673432250777,52.45699903833203
50.71536617188753,52.570483751716495
50.8239996139245,52.68397111886864
50.93265582690825,52.797447405426006
51.04125201822641,52.910979115987985
51.14985618084294,53.024517706904575
51.25848435498138,53.138050069464214
51.367173638159834,53.25154572727152
51.47586780716103,53.36504601384835
51.584569175565186,53.47854893063096
51.69327452850889,53.59205552681508
51.80198436500724,53.70556369734935
51.910638819028634,53.81911849756921
52.01929552144235,53.9326755175293
52.12796279451863,54.04622513803661
52.236628807387376,54.15977412499483
52.34533923998082,54.27328493772035
52.4540939338772,54.38675384488263
52.56279377897728,54.500256599492786
52.671489981028714,54.6137554499786
52.780187022963794,54.727245208012754
52.88893655628269,54.84068403368893
52.99768033310404,54.95411379035785
53.10641924845912,55.067535552132085
53.215149935292416,55.180953940718425
53.32387258196076,55.29437089805702
53.43253956516684,55.40782622533855
53.97608081814954,55.97521753069715
54.84672784772401,56.88306348377885
54.95553379812732,56.996526787763564
55.064333957255926,57.1099814110421
55.17313927285812,57.22342092293111
55.28193822071966,57.336854379971456
55.390737916313185,57.45027600672731
55.499588574301406,57.56364464335516
55.608430433357526,57.677004799816984
55.717264961913564,57.79035587222437
55.82609153004137,57.90369817891785
55.93490368595315,58.01703692928044
