front_left_steering,front_right_steering
0.04989766444600985,0.048207432918929705
0.04989766434042853,0.04820731348042262
0.04950370327184572,0.04783924021037311
0.052913531169846095,0.051017407407840665
0.05203715239492457,0.0502018195427727
0.052448126649578874,0.05058425770409869
0.052448125834962944,0.05058417691220285
0.052589337375761325,0.05071550707884498
0.051881558081452894,0.05005666006640297
0.0518815573517033,0.0500566403527305
0.05192321797331534,0.050095434502109626
0.05253686465237717,0.050666638901497585
0.05253686454760853,0.050666661026955495
0.052299830722887464,0.050446110779892805
0.05229983102327029,0.05044614204043896
0.052090627012578494,0.05025143217990724
0.051293222122982485,0.049508684341796894
0.05129322279587267,0.04950870343008695
0.0514334168787407,0.04963935842697165
0.0520697191793964,0.050232014382069146
0.053987303604127845,0.052013708469291764
0.05742190082709797,0.05519572375559534
0.05646532562231865,0.05430998119844155
0.059944652219036776,0.05752226984905473
0.06201892418367638,0.05943008255848703
0.06236867862929074,0.05975043721408735
0.06096922750044964,0.05846391458491418
0.06542144864384358,0.06254717104702312
0.06457360861533346,0.06177055585446567
0.06581483266800614,0.06290573070416805
0.06582234400953713,0.06291254590734496
0.06582234569439382,0.06291249114477893
0.06667128530676614,0.06368750922337263
0.06812081468321995,0.06500964250613439
0.06812081514883506,0.06500956539756952
0.06769966320625986,0.06462558670774232
0.06769966275189887,0.06462550069782846
0.06792924223227281,0.06483470917716705
0.06881940485295335,0.06564553926049221
0.06881940319364155,0.06564544808642658
0.06862914731259995,0.06547212568046668
0.06817690489663608,0.06506008384820028
0.06817690248584007,0.06506002034285707
0.06812117209103885,0.06500918559392588
0.06812116989716976,0.06500914247674139
0.06794850649630568,0.06485174313229436
0.06794850507978722,0.0648517080314619
0.06795505063848939,0.06485763754710128
0.06840413064219675,0.06526680335422608
0.06840413098810139,0.06526675145433725
0.0686743127566114,0.06551276736216494
0.06867431419213244,0.06551269998867504
0.06863102386339559,0.06547320405070778
0.06995006218303601,0.06667328893165703
0.06995006468091702,0.06667321193829245
0.07029465987403327,0.0669858900769551
0.06883797836620342,0.06566090670160385
0.06883797785854018,0.06566083300497105
0.06844582665235599,0.06530363789331695
0.06977623507192288,0.06651434757945651
0.06977623325399396,0.06651425898481556
0.06823355839235479,0.06511034575135444
0.0705193757125624,0.06719145919334046
0.07051933789001907,0.06718995558969976
0.07019772035116656,0.06689809399427205
0.07122046329749843,0.06782700704539923
0.07122046352461364,0.06782710128505354
0.07127535453133582,0.06787696114524078
0.07122282461923302,0.0678290445074925
0.07122282736748087,0.06782896473990441
0.07121605653258634,0.06782274559752643
0.07121605915807461,0.0678226828415216
0.0709027347004163,0.0675382062498322
0.06980311142327711,0.06653904243657216
0.06980311301564335,0.06653900061937712
0.07000363506471974,0.06672083503806014
0.06959334418337981,0.06634717014009972
0.07013159964519478,0.06683656103410929
0.06948021832096085,0.06624421591460372
0.07046913479168104,0.06714446821887421
0.0701413418995509,0.06684621171252925
0.06816224999924891,0.06504511522254841
0.06816225186122793,0.06504508485215066
0.06889502517759993,0.06571198979517234
0.06805898364907303,0.06495040027223098
0.06805898106250652,0.064950327949445
0.06757176979445134,0.06450609768039861
0.06921164286133408,0.06599989744749912
0.06921164047536799,0.06599984316716068
0.06879595549469375,0.06562143102208573
0.0674158912747993,0.06436373014138397
0.06741588987204583,0.06436368547696425
0.06735732755043866,0.06431021854650965
0.06735732749890833,0.06431016365129061
0.06731552519948814,0.06427196734447094
0.0687603026263508,0.06558864504612583
0.06876030467856964,0.0655885684514379
